"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.059585380E0,1.287565082E-1,-6.848710775E-2,-6.250000000E-2
2.075546074E0,-5.384823680E-2,-3.869497776E-2,1.324272156E-2
2.091506767E0,3.991002217E-2,-3.004747629E-2,8.159828186E-2
2.107467460E0,2.395465970E-3,-1.028310657E-1,4.705810547E-2
2.123367119E0,5.038173124E-2,-4.955726862E-2,2.458286285E-2
2.139297294E0,2.196368575E-2,-2.871376276E-2,3.331470490E-2
2.155288505E0,4.632116854E-2,-3.002995253E-2,7.801723480E-2
2.171188164E0,-1.829206198E-2,-2.195674181E-2,5.815124512E-2
2.187179374E0,1.039455831E-2,-9.503808618E-2,-4.069328308E-2
2.203109550E0,-7.131956518E-3,-6.952458620E-2,-2.710437775E-2
2.219131279E0,6.293368340E-2,-7.327198982E-3,-2.081298828E-2
2.235091972E0,2.197493613E-2,-3.991830349E-2,1.051597595E-1
2.251113701E0,6.097443402E-3,-5.818656087E-2,1.093101501E-2
2.267104912E0,4.024361819E-2,-2.218812704E-2,6.764411926E-2
2.283096123E0,2.463872731E-2,-5.156663060E-2,3.104496002E-2
2.299026298E0,1.983629912E-2,-8.520123363E-2,1.119041443E-2
2.314956474E0,1.757048815E-2,-1.211271882E-1,-6.273269653E-3
2.330978203E0,8.009172976E-3,-1.079069674E-1,8.645343781E-2
2.346938896E0,1.692160964E-3,-1.978006959E-2,8.113479614E-2
2.362930107E0,2.081511915E-2,-5.294409394E-2,6.157493591E-2
2.378890800E0,1.644504443E-2,-2.841725945E-2,3.964328766E-2
2.394882011E0,5.851153657E-2,-6.937214732E-2,2.483367920E-2
2.410842705E0,4.732652754E-2,-6.256175041E-2,-2.119731903E-2
2.426742363E0,2.225927636E-2,-9.972336888E-2,3.084564209E-2
2.442764091E0,2.442004159E-2,-6.513679028E-2,4.939174652E-2
2.458694267E0,-2.077275515E-2,-1.670059562E-2,2.968120575E-2
2.474685478E0,8.912391961E-2,-5.114457011E-2,7.462120056E-2
2.490646171E0,8.893751353E-2,-7.324357331E-2,8.607101440E-2
2.506576347E0,-2.997345477E-2,-6.733652949E-2,3.773307800E-2
2.522598076E0,2.395361476E-2,-9.113910794E-2,8.601188660E-3
2.538528251E0,1.406704634E-2,-6.583744287E-2,2.739810944E-2
2.554488945E0,-1.110319421E-2,-6.478630006E-2,-6.457328796E-3
2.570419121E0,5.565078557E-2,-1.350154132E-1,3.628730774E-2
2.586410331E0,9.553892910E-2,-3.555451334E-2,7.905769348E-2
2.602340507E0,3.423512727E-2,-7.617606223E-2,9.075641632E-2
2.618362236E0,-3.232129291E-2,-1.337347180E-1,2.831745148E-2
2.634292412E0,-1.397306472E-2,-6.216463447E-2,-1.491546631E-2
2.650283623E0,4.674183950E-2,-7.619893551E-2,4.004096985E-2
2.666305351E0,3.627768159E-2,-6.405747682E-2,3.753948212E-2
2.682296562E0,5.544099212E-2,-7.312656194E-2,8.292388916E-2
2.698287773E0,-2.109177038E-2,-1.107194051E-1,1.099777222E-2
2.714278984E0,9.629571810E-3,-6.413094699E-2,5.159664154E-2
2.730239677E0,4.526968300E-2,-6.184956431E-2,8.978748322E-2
2.746139335E0,7.305900007E-2,-6.148568541E-2,6.094455719E-2
2.762161064E0,-4.563213885E-2,-4.750706255E-2,1.053905487E-2
2.778091240E0,5.137062445E-2,-7.643575966E-2,4.151058197E-2
2.794082451E0,2.277240157E-2,-1.441909671E-1,3.895282745E-2
2.810043144E0,-1.686266996E-2,-6.682321429E-2,-1.911163330E-3
2.825973320E0,1.935050823E-2,-6.201070547E-2,1.948070526E-2
2.841995048E0,9.330490232E-2,-8.994996548E-2,4.568576813E-2
2.857955742E0,2.439961582E-2,-7.671260834E-2,5.278015137E-2
2.873916435E0,8.457778953E-3,-2.854626067E-2,3.596210480E-2
2.889846611E0,1.820775121E-2,-8.297543228E-2,4.550457001E-2
2.905807304E0,5.222663283E-2,-1.329328716E-1,1.676368713E-2
2.921798515E0,-7.695701905E-3,-1.168243587E-1,-4.779815674E-3
2.937698173E0,3.127739951E-2,-1.344935596E-1,2.397632599E-2
2.953628349E0,3.271345049E-2,-9.452763945E-2,2.881145477E-2
2.969589042E0,1.010732073E-2,-8.258380741E-2,4.564476013E-2
2.985549736E0,-9.680531919E-3,-5.105192214E-2,1.008071899E-1
3.001540947E0,4.399251938E-2,-1.678615808E-5,7.458782196E-2
3.017532158E0,2.071329579E-2,-4.684285820E-2,5.078601837E-2
3.033492851E0,5.071641505E-2,-1.113507971E-1,-2.328109741E-2
3.049514580E0,-3.218273073E-2,-1.421564221E-1,-1.831340790E-2
3.065505790E0,7.436569780E-2,-1.347419918E-1,5.833625793E-3
3.081527519E0,6.170573831E-2,-1.108895987E-1,7.548999786E-2
3.097427177E0,-1.515206415E-2,-7.760731876E-2,5.897045135E-2
3.113418388E0,-5.955405533E-3,-8.554369211E-2,7.358360291E-2
3.129379081E0,3.699538857E-2,-6.526297331E-2,5.468177795E-2
3.145339775E0,2.802840620E-2,-7.431407273E-2,4.775714874E-2
3.161330986E0,1.230311990E-1,-8.220151067E-2,-2.861309052E-2
3.177261162E0,2.259797044E-2,-1.331697106E-1,3.623580933E-2
3.193221855E0,-5.156954378E-2,-1.276736557E-1,6.515693665E-2
3.209182548E0,6.858155131E-2,-8.876074851E-2,-2.562522888E-2
3.225204277E0,3.243089840E-2,-4.742994905E-2,1.086530685E-1
3.241103935E0,-2.956105769E-2,-6.415814161E-2,3.468704224E-2
3.257125664E0,7.978828996E-2,-9.564420581E-2,6.373786926E-2
3.273055839E0,4.243230447E-2,-9.637153149E-2,1.120128632E-1
3.289077568E0,-2.411961555E-3,-1.398898959E-1,-9.727478027E-5
3.305068779E0,-1.336531900E-2,-1.567313671E-1,-2.119064331E-3
3.321059990E0,5.986712128E-2,-1.077043414E-1,7.730484009E-3
3.337051201E0,2.014193684E-2,-1.175064743E-1,2.703762054E-2
3.353042412E0,4.728934541E-2,-8.326503634E-2,2.466964722E-2
3.368942070E0,1.685623266E-2,-6.470701098E-2,2.696704865E-2
3.384902763E0,3.423284739E-2,-4.504978657E-2,3.632831573E-2
3.400893974E0,1.460984722E-2,-5.679163337E-2,3.363418579E-2
3.416824150E0,1.395955496E-2,-9.883129597E-2,-7.404327393E-3
3.432845878E0,5.707836896E-2,-1.171701252E-1,6.409358978E-2
3.448776054E0,8.852355927E-2,-7.410413027E-2,6.614208221E-2
3.464736748E0,-2.430034615E-2,-1.451610327E-1,5.857849121E-2
3.480636406E0,4.596695304E-2,-1.035297960E-1,-2.563667297E-2
3.496536064E0,-1.946553960E-2,-7.528588176E-2,7.461547852E-3
3.512496757E0,1.062950119E-3,-9.122774005E-2,3.817749023E-2
3.528457451E0,6.903855503E-2,-4.824811220E-2,7.369422913E-2
3.544418144E0,3.927128762E-2,-8.783166111E-2,3.500652313E-2
3.560409355E0,2.177842706E-2,-4.200203717E-2,3.705406189E-2
3.576339531E0,3.782059252E-2,-3.230349720E-2,3.914451599E-2
3.592330742E0,2.458037436E-2,-8.114041388E-2,2.929878235E-2
3.608260917E0,-2.002994344E-2,-6.958736479E-2,4.582691193E-2
3.624252128E0,-1.624938101E-2,-3.085839748E-2,5.282878876E-2
3.640182304E0,8.776476234E-2,-1.413533278E-2,4.314041138E-2
3.656204033E0,3.605572972E-3,-5.456621572E-2,6.464958191E-2
3.672195244E0,1.622168906E-2,-4.382554814E-2,1.919174194E-2
3.688186455E0,2.750650421E-2,-6.776965410E-2,-2.141857147E-2
3.704147148E0,-3.076301888E-3,-1.996072382E-2,6.250572205E-2
3.720138359E0,4.885239154E-2,3.309709579E-2,4.349899292E-2
3.736099052E0,4.232149199E-2,-6.113350391E-3,6.758880615E-2
3.752120781E0,-3.900438547E-2,-6.059616059E-2,-1.365566254E-2
3.768081474E0,1.736707240E-2,-8.411349356E-2,3.281593323E-3
3.783981132E0,3.020660393E-2,-4.165651649E-2,-3.695487976E-3
3.800002861E0,-6.622254848E-3,-4.903952032E-2,-3.441810608E-3
3.815902519E0,3.984270245E-2,7.523700595E-3,9.741210938E-2
3.831893730E0,-2.386780083E-2,3.466331959E-2,6.424236298E-2
3.847854423E0,1.523137093E-2,6.399945915E-2,1.914501190E-2
3.863815117E0,-1.339519769E-2,-7.745118439E-2,4.113769531E-2
3.879806328E0,1.493286714E-2,-6.644400954E-2,2.248859406E-2
3.895705986E0,8.498939872E-2,-9.770870209E-3,5.175685883E-2
3.911697197E0,2.262570150E-2,-2.129334211E-2,8.581924438E-2
3.927657890E0,6.971434504E-2,2.150815725E-2,1.691722870E-2
3.943649101E0,-2.412228845E-3,-5.778458714E-2,6.399154663E-4
3.959640312E0,-3.459512442E-2,-2.753952146E-2,3.938484192E-2
3.975539970E0,4.781749099E-2,-3.210589290E-2,5.895328522E-2
3.991500664E0,-6.981511414E-2,-5.346229672E-2,-4.117107391E-2
4.007400322E0,1.523048989E-2,-4.278689623E-3,1.438617706E-2
4.023299980E0,5.748003721E-2,6.429296732E-2,8.192253113E-2
4.039321708E0,4.739940912E-2,-4.985600710E-3,8.958816528E-2
4.055251884E0,-1.837485470E-2,-5.990710855E-2,6.301879883E-3
4.071182060E0,-1.908921823E-2,-6.854751706E-2,4.503250122E-3
4.087173271E0,-3.497732058E-2,-5.063506961E-2,-6.184101105E-2
4.103133964E0,1.353273168E-3,2.047735453E-2,-1.207351685E-3
4.119125175E0,1.099094898E-1,5.365562439E-2,1.216888428E-1
4.135085869E0,4.055319354E-2,6.031155586E-3,8.898067474E-2
4.151077080E0,-3.723782673E-2,-3.140121698E-2,6.346416473E-2
4.167037773E0,-5.268522352E-2,-7.320824265E-2,-3.627014160E-2
4.182937431E0,3.015896864E-2,-1.642286777E-3,1.009836197E-1
4.198959160E0,1.148625612E-1,3.586059809E-2,6.098461151E-2
4.214889335E0,5.876884609E-2,2.379882336E-2,6.885528564E-2
4.230850029E0,-7.321484387E-3,-4.329180717E-2,-2.859497070E-2
4.246810722E0,-6.595670432E-2,-1.819932461E-2,-4.934692383E-2
4.262740898E0,2.024839632E-2,-7.325887680E-3,5.439758301E-2
4.278762626E0,4.482824355E-2,-1.334309578E-2,5.281734467E-2
4.294723320E0,3.874934092E-2,-1.970934868E-2,3.931522369E-2
4.310714531E0,-3.465842083E-2,4.623889923E-3,8.811569214E-2
4.326675224E0,8.283027261E-2,-1.510065794E-2,4.349422455E-2
4.342544365E0,-2.086124942E-2,8.301734924E-4,-8.422851562E-3
4.358566093E0,-5.174501240E-2,-2.966564894E-2,4.219055176E-3
4.374496269E0,2.277282625E-2,-1.821827888E-2,4.071807861E-2
4.390456962E0,4.936463386E-2,-1.143395901E-3,2.688980103E-2
4.406417656E0,3.140678257E-2,-1.488852501E-2,-4.681777954E-2
4.422378349E0,-7.397390902E-2,-4.480510950E-2,-2.963256836E-2
4.438369560E0,1.395409554E-2,2.338916063E-2,4.258251190E-2
4.454299736E0,-1.370083541E-2,-3.509742022E-2,-1.392364502E-4
4.470260429E0,2.029020339E-2,2.236187458E-3,8.642768860E-2
4.486190605E0,8.104453236E-2,2.024525404E-2,5.810928345E-2
4.502151298E0,-4.661928862E-2,-1.959824562E-2,2.984428406E-2
4.518111992E0,1.122893766E-2,-4.196715355E-2,3.025341034E-2
4.534042167E0,-9.069811553E-3,-2.252656221E-2,8.563804626E-2
4.550063896E0,8.836440742E-2,-3.448891640E-2,2.185821533E-3
4.565994072E0,-3.318112344E-3,-2.471292019E-2,3.363418579E-2
4.581985283E0,-1.709990576E-2,-4.920208454E-2,7.679939270E-3
4.597884941E0,7.383114100E-2,-5.443871021E-3,7.280254364E-2
4.613815117E0,-1.824165694E-2,-2.797842026E-3,1.108455658E-2
4.629775810E0,-4.875799641E-3,-3.478324413E-2,4.265213013E-2
4.645736503E0,8.796643466E-3,-1.827442646E-2,2.388954163E-2
4.661758232E0,1.699291170E-2,-1.852345467E-2,3.386116028E-2
4.677657890E0,6.436405331E-2,-6.704986095E-3,5.340671539E-2
4.693649101E0,1.799943857E-3,-3.043240309E-2,4.898357391E-2
4.709640312E0,-2.092835680E-2,-8.841276169E-3,1.824378967E-2
4.725539970E0,5.862853304E-2,-8.263528347E-3,4.732036591E-2
4.741470146E0,6.138311699E-3,-2.424985170E-2,-2.288818359E-4
4.757461357E0,1.266075298E-2,-5.213326216E-2,3.122520447E-2
4.773361015E0,2.293127775E-2,-2.197110653E-2,3.150558472E-2
4.789352226E0,-6.123580039E-3,-6.027787924E-2,4.846477509E-2
4.805312919E0,7.790956646E-3,-3.147834539E-2,1.274490356E-2
4.821212578E0,2.904966846E-2,-1.191204786E-2,4.403114319E-2
4.837234306E0,3.299124539E-3,-1.884973049E-2,4.899787903E-2
4.853164482E0,1.141397282E-3,-1.620459557E-2,8.030414581E-2
4.869155693E0,3.027733043E-2,-4.214543104E-2,4.456424713E-2
4.885116386E0,5.544105172E-2,8.207201958E-3,3.279685974E-2
4.901077080E0,1.936260797E-2,-5.327123404E-2,-2.690792084E-2
4.917068290E0,2.941543423E-2,-6.635367870E-3,1.629543304E-2
4.933028984E0,5.849119276E-3,-4.376721382E-2,-7.548332214E-3
4.949020195E0,6.361004896E-3,-6.417816877E-2,4.043292999E-2
4.964980888E0,-8.408538997E-4,-5.090928078E-2,4.604339600E-3
4.980941581E0,2.771090530E-2,-4.426658154E-3,6.936073303E-2
4.996932792E0,-2.780655399E-2,-6.310057640E-2,1.918411255E-2
5.012832451E0,1.734280027E-2,-1.820951700E-2,4.796504974E-2
5.028793144E0,3.369199857E-2,-2.833485603E-2,5.040550232E-2
5.044753837E0,3.249558061E-2,-5.545568466E-2,2.892398834E-2
5.060653496E0,8.344653063E-3,-1.052552462E-2,3.376007080E-2
5.076675224E0,1.354423072E-2,-5.641973019E-2,5.064964294E-3
5.092605400E0,4.006618261E-2,-1.575827599E-2,1.464557648E-2
5.108566093E0,5.067692325E-2,-4.102945328E-3,5.058479309E-2
5.124526787E0,9.732563980E-3,-3.768318892E-2,2.186012268E-2
5.140456962E0,1.931077684E-3,-3.800100088E-2,5.061817169E-2
5.156448173E0,-3.428179026E-2,-1.929283142E-2,2.671432495E-2
5.172408867E0,4.357216880E-2,-5.085992813E-2,5.204200745E-3
5.188400078E0,6.263282895E-2,-2.518677711E-2,3.878116608E-2
5.204391289E0,-3.256051801E-3,-2.376955748E-2,4.125976562E-2
5.220382499E0,-6.357022561E-3,-3.384137154E-2,6.524562836E-2
5.236373710E0,5.954416841E-2,-2.686583996E-2,2.456092834E-2
5.252334404E0,-9.821081534E-3,-2.946484089E-2,6.767559052E-2
5.268295097E0,3.769368678E-2,-2.488124371E-2,-3.765296936E-2
5.284255790E0,1.349723153E-2,-3.441900015E-2,3.416919708E-2
5.300155449E0,4.106503911E-3,-6.058478355E-2,2.457809448E-2
5.316146660E0,1.291239914E-2,-5.783361197E-2,1.257610321E-2
5.332107353E0,3.986584768E-2,-1.712501049E-2,1.496982574E-2
5.348098564E0,3.060558625E-2,-2.415198088E-2,6.762981415E-2
5.364059257E0,1.310686301E-2,-2.113080025E-2,3.166198730E-2
5.380019951E0,-1.189513039E-2,-2.443647385E-2,7.593154907E-3
5.396011162E0,5.932081491E-2,-5.575501919E-2,6.247043610E-2
5.411971855E0,2.554582618E-2,-3.148233891E-2,3.589916229E-2
5.427963066E0,-4.708243161E-2,-7.731562853E-2,4.597663879E-3
5.443923759E0,2.255931124E-2,-2.943843603E-2,2.833557129E-2
5.459823417E0,-5.777962040E-3,-3.026694059E-2,2.560710907E-2
5.475845146E0,2.428122330E-3,-2.492552996E-2,6.003379822E-3
5.491775322E0,5.770650506E-2,-3.590935469E-2,2.946281433E-2
5.507736015E0,3.140353039E-2,-3.098356724E-2,6.975650787E-2
5.523727226E0,8.821375668E-3,-5.532109737E-2,8.855152130E-2
5.539687919E0,4.062490165E-2,-4.920440912E-2,9.246826172E-3
5.555679130E0,7.055243477E-3,-5.198657513E-2,1.904487610E-3
5.571639824E0,-4.768192023E-2,-5.027556419E-2,6.380081177E-3
5.587600517E0,4.014697298E-2,-4.508709908E-2,4.426956177E-2
5.603561210E0,1.369190589E-2,-5.702614784E-2,1.975154877E-2
5.619460869E0,2.160771340E-1,-2.835482359E-2,-6.459045410E-2
5.635482597E0,-2.313908935E-2,3.527683020E-2,8.794879913E-2
5.651412773E0,-1.317826957E-1,-1.063942909E-2,7.509136200E-2
5.667403984E0,-2.719014883E-3,-4.289436340E-2,-1.010894775E-4
5.683364677E0,9.844866395E-2,-3.614479303E-2,1.284599304E-3
5.699264335E0,2.904508263E-2,-4.306662083E-2,4.811668396E-2
5.715286064E0,-5.558634549E-2,-6.179738045E-2,-2.236175537E-2
5.731216240E0,-1.533631235E-2,-7.171732187E-2,3.170394897E-2
5.747176933E0,1.067608148E-1,-4.593205452E-2,7.158946991E-2
5.763137626E0,-1.489636302E-2,-3.205215931E-2,2.308273315E-2
5.779037285E0,4.631100595E-2,-8.421504498E-2,1.021385193E-3
5.795059013E0,-6.516277790E-4,-4.819107056E-2,2.446365356E-2
5.811019706E0,5.205317959E-2,-3.005212545E-2,2.314567566E-3
5.826980400E0,-4.144709930E-2,-6.381762028E-2,4.714870453E-2
5.842971611E0,4.842787981E-3,-5.893582106E-2,8.000850677E-2
5.858901787E0,2.079069801E-2,-5.139476061E-2,9.134387970E-2
5.874892998E0,3.431759402E-2,-5.484610796E-2,2.843475342E-2
5.890853691E0,6.850335747E-3,-6.388121843E-2,-1.778697968E-2
5.906844902E0,-9.769137949E-3,-5.775940418E-2,-6.737709045E-3
5.922805595E0,7.711857557E-2,-3.845220804E-2,4.241085052E-2
5.938735771E0,2.072118223E-4,-6.222847104E-2,6.272888184E-2
5.954726982E0,-3.153775632E-2,-6.888470054E-2,3.761291504E-2
5.970687675E0,-1.525034010E-2,-1.355399191E-1,-1.810073853E-3
5.986678886E0,9.101103991E-2,-4.419854283E-2,6.653690338E-2
6.002670097E0,3.903225437E-2,-7.500112057E-3,5.111408234E-2
6.018630790E0,-3.444670513E-2,-8.567181230E-2,9.419441223E-3
6.034622001E0,-1.890943944E-2,-9.003168344E-2,1.805782318E-2
6.050613212E0,7.714057714E-2,-6.824696064E-2,4.111480713E-2
6.066604423E0,2.602639794E-2,-1.025813818E-1,4.510021210E-2
6.082565117E0,2.143301070E-2,-7.317903638E-2,1.269340515E-3
6.098495292E0,-3.593252972E-2,-7.103422284E-2,3.890514374E-2
