"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.884283273E0,2.869629860E-2,1.899526268E-1,-5.401515961E-2
3.900243966E0,1.417863369E-2,2.540700436E-1,7.036781311E-2
3.916204659E0,2.405244112E-2,2.543843687E-1,1.731872559E-1
3.932226388E0,1.600709558E-2,2.797087431E-1,1.468029022E-1
3.948187081E0,3.950890899E-2,2.576310933E-1,1.988506317E-2
3.964178292E0,2.316987514E-2,2.205955982E-1,-8.069801331E-2
3.980108468E0,-1.154470444E-2,1.863370240E-1,-5.201339722E-2
3.996069161E0,-3.006958961E-2,1.929805875E-1,-5.202484131E-2
4.011999337E0,-5.172693729E-2,1.986310482E-1,-2.805042267E-2
4.027990548E0,-2.481508255E-2,2.002386302E-1,-1.846504211E-2
4.043981759E0,5.109906197E-4,1.979900151E-1,-1.370334625E-2
4.059972970E0,-2.065202594E-2,2.044314295E-1,-2.577590942E-2
4.075964181E0,-1.023837924E-2,2.400347292E-1,-2.828598022E-2
4.091924874E0,-4.779100418E-4,2.348042279E-1,-9.202957153E-3
4.107916085E0,-2.074834704E-2,2.344657183E-1,-2.108383179E-2
4.123876779E0,-7.224619389E-3,2.416866273E-1,-4.134178162E-3
4.139867989E0,2.715736628E-3,2.411246449E-1,-3.837585449E-3
4.155859200E0,6.580621004E-3,2.196654081E-1,6.597614288E-2
4.171819894E0,-1.037698984E-2,1.891566217E-1,-6.772804260E-2
4.187811105E0,-1.520246267E-3,1.843673885E-1,-1.417446136E-1
4.203771798E0,-5.426436663E-3,1.971903145E-1,-7.950401306E-2
4.219763009E0,3.201034665E-2,2.231222689E-1,-5.319118500E-2
4.235754220E0,-1.897871494E-3,2.314420640E-1,9.148597717E-3
4.251714913E0,3.002870083E-2,2.109755278E-1,7.161998749E-2
4.267675607E0,2.809056640E-2,2.072826922E-1,5.039310455E-2
4.283666818E0,2.083986998E-3,1.989098787E-1,-6.574630737E-3
4.299627511E0,-2.757146955E-2,1.869780719E-1,-6.625175476E-2
4.315588204E0,-1.243168116E-2,1.879495382E-1,-7.317161560E-2
4.331609933E0,2.725809813E-3,2.166287601E-1,-6.337261200E-2
4.347540109E0,-1.062542200E-2,2.165192068E-1,-1.526832581E-2
4.363531320E0,9.510427713E-3,2.154068351E-1,-1.500511169E-2
4.379461495E0,1.009103656E-2,1.839285791E-1,-5.286788940E-2
4.395452706E0,1.563149691E-2,1.816650033E-1,-3.079128265E-2
4.411413400E0,-1.559853554E-4,1.880266368E-1,-1.115798950E-2
4.427435128E0,-4.481470585E-2,1.949421465E-1,-4.180526733E-2
4.443426339E0,-2.498260140E-2,1.837464273E-1,-3.042221069E-3
4.459417550E0,-9.503275156E-3,2.035062611E-1,9.386062622E-3
4.475408761E0,-3.397166729E-3,1.842422187E-1,-2.090454102E-3
4.491430489E0,1.267787814E-2,1.741406024E-1,-3.270244598E-2
4.507391183E0,1.441532373E-2,1.745495200E-1,-3.940296173E-2
4.523382394E0,-5.389183760E-3,1.735615432E-1,-2.937984467E-2
4.539312570E0,3.291487694E-3,1.853560805E-1,-4.810619354E-2
4.555334298E0,-1.433193684E-4,1.571127176E-1,-3.572559357E-2
4.571294991E0,1.248508692E-2,1.699522734E-1,-6.163692474E-2
4.587316720E0,4.968225956E-3,1.660714746E-1,-2.046012878E-2
4.603307931E0,7.601052523E-3,1.763724089E-1,-2.956962585E-2
4.619268624E0,2.213811874E-2,1.815686822E-1,-2.189159393E-2
4.635229318E0,2.472230792E-2,1.699669957E-1,1.630783081E-4
4.651190011E0,1.549142599E-2,1.541742086E-1,-1.612281799E-2
4.667211739E0,9.333848953E-3,1.699090600E-1,-3.963470459E-2
4.683202950E0,-2.064317465E-3,1.594178081E-1,-1.524353027E-2
4.699194161E0,-9.459733963E-3,1.579881907E-1,-4.106044769E-2
4.715154855E0,3.096640110E-3,1.586707830E-1,-2.393531799E-2
4.731085030E0,8.132278919E-3,1.381589174E-1,-4.482650757E-2
4.747076241E0,-1.321923733E-2,1.419879794E-1,8.621215820E-4
4.763036935E0,1.875132322E-3,1.404227614E-1,-1.074504852E-2
4.779028146E0,1.935091615E-2,1.532405019E-1,-3.431797028E-2
4.795019357E0,-1.244634390E-3,1.498493552E-1,-3.638458252E-2
4.810980050E0,-3.429025412E-3,1.538349986E-1,-4.910469055E-3
4.826940743E0,6.306469440E-3,1.385623217E-1,-2.370262146E-2
4.842901437E0,-1.990064979E-2,1.451069713E-1,-5.447959900E-2
4.858892648E0,-2.187451720E-2,1.400675178E-1,-3.979969025E-2
4.874883859E0,-1.305639744E-4,1.542584896E-1,2.037620544E-2
4.890814034E0,2.628296614E-3,1.654975414E-1,-3.212928772E-3
4.906805245E0,1.009145379E-2,1.453027725E-1,-1.959133148E-2
4.922796456E0,1.759293675E-2,1.589415073E-1,-2.401828766E-2
4.938787667E0,8.488118649E-3,1.629243493E-1,-9.288787842E-3
4.954778878E0,-2.922832966E-3,1.531131864E-1,-3.530120850E-2
4.970709054E0,1.613256335E-2,1.647667885E-1,-3.733634949E-2
4.986700265E0,1.757705212E-2,1.645108461E-1,3.758430481E-3
5.002691476E0,-6.587117910E-3,1.620436311E-1,-2.222537994E-2
5.018682687E0,-1.134836674E-2,1.475238204E-1,-2.721786499E-3
5.034673898E0,5.755454302E-3,1.311034560E-1,-4.811286926E-3
5.050634591E0,-1.020690799E-2,1.177407503E-1,-6.682014465E-2
5.066656320E0,-2.137273550E-3,1.298409104E-1,-1.050004959E-1
5.082647530E0,-5.553603172E-3,1.503013968E-1,-5.230522156E-2
5.098638741E0,9.335666895E-3,1.514713764E-1,6.029033661E-2
5.114599435E0,4.979759455E-3,1.646386385E-1,2.462100983E-2
5.130529611E0,4.848569632E-3,1.479361057E-1,-2.051734924E-2
5.146520822E0,1.245212555E-2,1.561164856E-1,-1.184167862E-1
5.162512032E0,-1.352727413E-3,1.493049264E-1,1.420021057E-3
5.178503243E0,3.270477057E-3,1.207436323E-1,-3.432083130E-2
5.194494454E0,1.684942842E-2,1.420095563E-1,-3.436565399E-2
5.210455148E0,3.551989794E-2,1.759349704E-1,1.497020721E-1
5.226446359E0,7.423460484E-3,1.223353744E-1,-1.877403259E-1
5.242376534E0,1.481258869E-2,1.274142861E-1,-2.357339859E-1
5.258398263E0,2.524057031E-2,1.584709883E-1,-6.381130219E-2
5.274389474E0,2.516242862E-2,1.601269245E-1,3.398323059E-2
5.290350167E0,2.869144082E-2,1.572014689E-1,8.889389038E-2
5.306341378E0,2.273774147E-2,2.087875605E-1,9.134197235E-2
5.322332589E0,8.084297180E-3,1.792731285E-1,-1.605415344E-2
5.338323800E0,-9.737998247E-3,1.794164181E-1,-9.946918488E-2
5.354345529E0,-3.386780620E-2,1.493920088E-1,-7.046127319E-2
5.370306222E0,6.598591805E-3,1.306250095E-1,-6.551647186E-2
5.386297433E0,1.198205352E-2,1.545683146E-1,-5.836009979E-2
5.402258126E0,8.184850216E-3,1.429503560E-1,-2.934455872E-2
5.418249337E0,2.802047133E-2,1.613119245E-1,3.036403656E-2
5.434240548E0,1.622888446E-2,1.618275046E-1,-2.696609497E-2
5.450201241E0,-1.029428840E-2,1.575106978E-1,-1.945686340E-2
5.466192452E0,-1.463669538E-2,1.654677391E-1,-1.678180695E-2
5.482153146E0,-1.364409924E-2,1.689397693E-1,-4.574775696E-3
5.498144357E0,-9.575277567E-3,1.790013313E-1,-1.629161835E-2
5.514135568E0,1.742351055E-2,1.643890738E-1,-8.537006378E-2
5.530126779E0,3.949725628E-2,1.531131864E-1,-3.719615936E-2
5.546087472E0,3.584933281E-2,1.448541284E-1,-1.303482056E-2
5.562048165E0,3.174617887E-2,1.411569715E-1,-6.784534454E-2
5.578069894E0,2.047640085E-2,1.477837563E-1,4.179954529E-3
5.594061105E0,1.814723015E-3,1.426469684E-1,-4.351139069E-2
5.610052316E0,-7.966816425E-3,1.405860782E-1,-9.823799133E-3
5.626074044E0,1.544311643E-2,1.428055763E-1,4.764556885E-3
