"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.370983210E-1,-6.830954552E-2,7.493260503E-2,8.286762238E-2
4.530590140E-1,-5.983234197E-2,7.160106301E-2,1.212959290E-1
4.690502250E-1,-1.541473716E-2,6.873986125E-2,1.334686279E-1
4.849804010E-1,1.331463456E-3,5.229964852E-2,1.313314438E-1
5.009716120E-1,3.071869910E-2,4.608526826E-2,-1.926136017E-2
5.169628230E-1,4.492096603E-2,6.815850735E-3,4.073524475E-2
5.329540340E-1,-1.582530886E-2,-2.356404066E-2,-1.187801361E-2
5.489452440E-1,-4.385373741E-2,-7.004418969E-2,-2.129669189E-1
5.649364550E-1,5.242228508E-4,-6.730446219E-2,-2.130966187E-1
5.809276660E-1,5.830985680E-2,-1.170369983E-2,-2.613048553E-1
5.968883600E-1,4.203929752E-2,2.392405272E-2,5.425262451E-2
6.128490530E-1,2.419707179E-2,6.777983904E-2,2.334156036E-1
6.288707820E-1,5.023799837E-3,8.284994960E-2,2.452907562E-1
6.448009570E-1,1.684822887E-2,6.504529715E-2,3.485870361E-2
6.607921680E-1,4.890872538E-2,2.958780527E-2,-1.491146088E-1
6.767833790E-1,3.929308057E-2,-1.661688089E-2,-1.392107010E-1
6.927745900E-1,2.728827298E-2,-1.398396492E-2,-1.055011749E-1
7.087963190E-1,3.783419728E-3,-2.058491111E-2,-3.119945526E-2
7.247264940E-1,-1.500552148E-2,1.227116585E-2,3.347587585E-2
7.407177050E-1,-2.917515486E-2,6.921845675E-2,8.617305756E-2
7.567089160E-1,-2.435828745E-2,1.062111557E-1,7.186412811E-2
7.726696100E-1,-6.444752216E-6,7.750537992E-2,6.239318848E-2
7.886303030E-1,8.449792862E-3,2.410683036E-2,7.690811157E-2
8.045604790E-1,-4.000020027E-2,-1.644200087E-2,2.924823761E-2
8.205516900E-1,-5.276685953E-2,-2.662658691E-2,-6.386852264E-2
8.365429010E-1,-6.360018253E-2,-3.160190582E-2,-9.475708008E-2
8.525035940E-1,-9.740133584E-2,-1.823467016E-2,-5.390739441E-2
8.684642870E-1,-2.164895087E-2,2.790647745E-2,-8.348464966E-3
8.844554980E-1,2.168565989E-3,3.414192796E-2,5.394172668E-2
9.004467090E-1,-6.704092026E-3,4.037702084E-2,8.033084869E-2
9.164379200E-1,-9.382814169E-4,4.161557555E-2,4.926967621E-2
9.324291310E-1,3.276333958E-2,2.592429519E-2,1.820850372E-2
9.483898250E-1,2.460445464E-2,2.723816037E-2,-3.302574158E-3
9.643810350E-1,1.845182478E-2,2.911388874E-3,-4.160881042E-2
9.803722460E-1,-1.331597567E-2,-2.071893215E-2,-7.036209106E-2
9.963634570E-1,6.172552705E-3,-4.605039954E-2,-9.434509277E-2
1.012324151E0,1.929570735E-2,-3.032967448E-2,-7.045078278E-2
1.028284844E0,1.776937395E-2,-5.057722330E-3,-3.219318390E-2
1.044276055E0,-1.735553145E-3,3.823632002E-2,-4.178428650E-2
1.060267266E0,-1.509387046E-2,3.494879603E-2,8.518218994E-3
1.076258477E0,-1.715949923E-2,5.713969469E-2,-1.776409149E-2
1.092249688E0,-1.881718636E-2,5.274528265E-2,-1.529884338E-2
1.108210381E0,-6.142595410E-2,7.231104374E-2,3.983688354E-2
1.124201592E0,-4.368337244E-2,4.990810156E-2,1.602935791E-2
1.140192803E0,1.625955105E-3,3.190788627E-2,-7.717800140E-2
1.156184014E0,-3.231100738E-2,5.046725273E-3,2.351188660E-2
1.172114190E0,-4.051427543E-2,-4.165351391E-3,-1.128730774E-1
1.188135918E0,4.109978676E-2,-2.302587032E-3,1.026315689E-1
1.204127129E0,6.803436577E-2,1.005014777E-2,9.076404572E-2
1.220118340E0,2.375250310E-2,4.475474358E-3,-4.066371918E-2
1.236079034E0,-1.766101271E-2,-1.970797777E-3,-1.720676422E-1
1.252039727E0,8.544579148E-3,-2.384552360E-2,-2.006931305E-1
1.268061455E0,5.015963316E-2,-1.070731878E-2,-1.313333511E-1
1.284052666E0,5.737110972E-3,4.914134741E-3,5.282783508E-2
1.300013360E0,-2.637887001E-2,3.638333082E-2,1.891536713E-1
1.315943535E0,-2.942582220E-2,7.191175222E-2,1.868867874E-1
1.331904229E0,-2.042379975E-2,1.043150723E-1,6.757831573E-2
1.347925957E0,2.624630928E-3,5.784609914E-2,-3.246021271E-2
1.363856133E0,1.393442601E-2,3.433620930E-2,-8.227825165E-2
1.379847344E0,3.497260809E-2,-4.899212718E-2,-5.799293518E-2
1.395838555E0,1.736479998E-2,-2.480328083E-2,-6.255149841E-2
1.411799248E0,-1.275662333E-2,-1.319605112E-2,-1.716613770E-4
1.427759942E0,-9.544998407E-3,-8.511543274E-4,2.146911621E-2
1.443751153E0,-1.077944785E-2,2.583968639E-2,1.677703857E-2
1.459711846E0,-3.763331473E-2,3.034901619E-2,1.930809021E-2
1.475703057E0,-3.326252848E-2,3.657346964E-2,5.120277405E-3
1.491663750E0,-2.739231288E-2,3.941237926E-3,2.923965454E-3
1.507624444E0,-2.121528238E-2,2.848780155E-2,-1.601028442E-2
1.523585137E0,-9.591966867E-3,1.290059090E-2,-4.693984985E-2
1.539545830E0,-5.057416856E-3,1.966339350E-2,-6.593990326E-2
1.555537041E0,4.367485642E-3,2.071744204E-2,1.171112061E-3
1.571497735E0,2.150125802E-3,3.437465429E-2,-1.315307617E-2
1.587458428E0,-5.312405527E-3,4.064655304E-2,1.259803772E-3
1.603449639E0,-1.874417067E-3,3.851020336E-2,2.770423889E-2
1.619440850E0,8.201465011E-3,3.596961498E-2,4.219436646E-2
1.635432061E0,2.268984914E-3,3.423583508E-2,3.509902954E-2
1.651392754E0,1.179905981E-2,2.337455750E-2,-2.696323395E-2
1.667383965E0,-4.718460143E-3,3.224790096E-3,-4.833602905E-2
1.683375176E0,1.109056175E-2,-1.826554537E-2,-1.469135284E-2
1.699366387E0,1.759242266E-2,-5.766630173E-3,6.958961487E-3
1.715357598E0,2.270884812E-3,-7.357597351E-4,-2.405071259E-2
1.731287774E0,-2.074597031E-2,-4.704654217E-3,-5.509567261E-2
1.747309502E0,-7.756039500E-3,1.406967640E-2,-1.917076111E-2
1.763300713E0,1.049871743E-2,9.905636311E-3,4.782390594E-2
1.779291924E0,-7.011935115E-3,2.858442068E-2,5.023956299E-2
1.795283135E0,4.508018494E-3,2.641129494E-2,-4.540538788E-2
1.811274346E0,-1.536597311E-2,3.411507607E-2,-5.966758728E-2
1.827235039E0,-2.211446315E-2,1.888817549E-2,-8.117961884E-2
1.843226250E0,2.676501870E-3,3.130632639E-2,6.243610382E-2
1.859217461E0,4.525019974E-2,5.787563324E-2,1.486101151E-1
1.875178155E0,2.697892860E-2,3.286468983E-2,2.669811249E-2
1.891138848E0,-2.662542462E-2,1.365494728E-2,-7.838344574E-2
1.907160576E0,-2.427006885E-2,-7.049441338E-4,-1.117763519E-1
1.923121270E0,-1.326746121E-2,-9.215891361E-3,-1.118459702E-1
1.939081963E0,-2.316328511E-2,4.623591900E-3,2.915859222E-2
1.955073174E0,-3.918150812E-2,5.583256483E-2,2.083921432E-1
1.971064385E0,-2.752458304E-2,5.418390036E-2,2.034339905E-1
1.987086114E0,-2.270165831E-2,7.695072889E-2,2.395439148E-2
2.003077325E0,-1.826117188E-2,4.300314188E-2,-8.121299744E-2
2.019038018E0,1.210922375E-2,-8.438289165E-3,-1.002874374E-1
2.034998711E0,3.974288702E-3,-5.325394869E-2,-7.637405396E-2
2.050959405E0,2.162002027E-3,-5.153745413E-2,-5.492210388E-2
2.066981133E0,-2.221157402E-2,-6.134831905E-2,-3.589725494E-2
2.082972344E0,7.278397679E-4,2.695918083E-3,-1.924896240E-2
2.098933037E0,-2.398581058E-2,4.444783926E-2,-7.344245911E-3
2.114863213E0,-9.418554604E-3,7.345932722E-2,4.531288147E-2
2.130854424E0,-8.508220315E-3,8.225315809E-2,-2.519607544E-3
2.146876153E0,6.340086460E-3,3.223443031E-2,-5.745887756E-2
2.162867364E0,2.586991340E-2,2.364677191E-2,-5.976867676E-2
2.178828057E0,4.589622840E-2,-3.437924385E-2,-7.409381866E-2
2.194788750E0,1.758586615E-2,-2.522188425E-2,-3.815364838E-2
2.210779961E0,-2.358921617E-2,-2.020716667E-2,-6.450653076E-2
2.226771172E0,-4.966221750E-3,1.603895426E-2,2.405548096E-2
2.242762383E0,-7.981792092E-3,4.229104519E-2,7.296562195E-3
2.258753594E0,1.143470407E-3,4.599976540E-2,9.750366211E-3
2.274744805E0,1.781806350E-4,4.681414366E-2,5.293273926E-2
2.290736016E0,1.735228673E-2,1.581972837E-2,4.826259613E-2
2.306757744E0,1.019503921E-2,-1.077872515E-2,5.178451538E-4
2.322687920E0,-1.105287671E-2,-2.992397547E-2,-4.484367371E-2
2.338679131E0,-3.905050457E-2,-4.311406612E-2,-6.872367859E-2
2.354670342E0,-2.554974332E-2,-4.828274250E-3,-4.085540771E-3
2.370631035E0,-1.147650555E-2,-2.189457417E-3,3.660011292E-2
2.386622246E0,-4.348721355E-3,2.359902859E-2,5.099773407E-2
2.402582940E0,-2.277858555E-3,9.859621525E-3,-3.030109406E-2
2.418574151E0,9.176705033E-3,6.160855293E-3,-6.135177612E-2
2.434595879E0,1.424340904E-2,-2.843141556E-3,-1.828861237E-2
2.450587090E0,9.302075952E-3,2.229517698E-2,3.910064697E-2
2.466578301E0,-1.042390987E-2,2.903574705E-2,1.996994019E-2
2.482508477E0,-3.493653610E-2,3.709006310E-2,-6.374073029E-2
2.498499688E0,-3.315660730E-2,2.181714773E-2,1.292514801E-2
2.514490899E0,-1.786740869E-2,1.400649548E-2,9.822845459E-4
2.530451592E0,-1.634474099E-2,2.778476477E-2,4.171466827E-2
2.546442803E0,4.165622965E-2,5.114591122E-2,1.135787964E-1
2.562434014E0,1.919803023E-2,-8.682489395E-3,-1.557064056E-2
2.578394707E0,-1.891499758E-2,-2.316844463E-2,-1.088047028E-1
2.594324883E0,-1.550149918E-2,-5.137193203E-2,-1.423625946E-1
2.610285576E0,-1.320101321E-3,-3.527051210E-2,-1.330366135E-1
2.626307305E0,-1.056865230E-2,-9.256243706E-3,-5.922412872E-2
2.642237481E0,-2.391353995E-2,3.198504448E-2,1.246795654E-1
2.658198174E0,-1.507184654E-2,6.918704510E-2,1.388387680E-1
2.674189385E0,1.237512007E-2,9.100687504E-2,-2.289772034E-3
2.690150078E0,5.214616656E-3,5.728667974E-2,-8.339977264E-2
2.706141289E0,-5.143389106E-3,-1.853466034E-3,-5.443191528E-2
2.722132500E0,-8.496101946E-3,-4.728913307E-2,5.556106567E-3
2.738062676E0,-3.579186648E-2,-3.210985661E-2,6.071281433E-2
2.754084405E0,-4.388990998E-2,-9.240567684E-3,5.837821960E-2
2.770045098E0,-4.008007795E-2,1.452982426E-2,3.683471680E-2
2.786036309E0,-2.146077901E-2,3.200775385E-2,2.721214294E-2
2.801966485E0,-2.079394087E-2,3.822427988E-2,2.713012695E-2
2.817957696E0,2.499196678E-3,3.672003746E-3,-1.124858856E-2
2.833948907E0,-1.547457278E-2,-1.710456610E-2,6.818771362E-4
2.849940117E0,5.063988268E-3,-3.379726410E-2,-6.635189056E-2
2.865900811E0,3.538007289E-2,-4.581964016E-2,-5.676174164E-2
2.881892022E0,-2.048060298E-3,-7.131934166E-3,-6.875038147E-2
2.897883233E0,-3.051713482E-2,3.739434481E-2,1.735782623E-2
2.913874444E0,-2.324900404E-2,8.010476828E-2,6.272983551E-2
2.929865655E0,-1.347092539E-2,8.162117004E-2,7.461166382E-2
2.945856866E0,-1.156874001E-3,8.704012632E-2,7.538795471E-3
2.961848076E0,2.723464370E-2,5.661916733E-2,-1.884174347E-2
2.977839287E0,3.355407342E-2,1.282697916E-2,-1.415729523E-2
2.993830498E0,1.301452518E-3,-2.524101734E-2,-4.741668701E-3
3.009760674E0,-1.689419150E-3,-3.449314833E-2,1.425075531E-2
3.025782403E0,-4.511698708E-2,-4.930227995E-2,-7.411956787E-3
3.041773614E0,-3.064280003E-2,-3.091812134E-2,-1.947689056E-2
3.057734307E0,-6.006136537E-3,-2.629709244E-2,-3.157138824E-2
3.073633965E0,2.306830138E-3,-1.588785648E-2,-3.653812408E-2
3.089594659E0,1.761211082E-2,2.686589956E-2,3.914833069E-3
3.105616387E0,-2.430428937E-2,1.026093960E-2,-1.144409180E-3
3.121607598E0,2.517677471E-2,1.763546467E-2,3.375053406E-3
3.137598809E0,-1.921228692E-2,2.001607418E-2,-5.673789978E-2
3.153559502E0,-1.441349089E-2,2.202838659E-2,5.270004272E-3
3.169550713E0,1.700587571E-3,2.882599831E-2,-2.849292755E-2
3.185572442E0,-4.216101393E-2,2.331215143E-2,9.589195251E-3
3.201533135E0,-3.045763448E-2,3.882926702E-2,5.728149414E-2
3.217493828E0,-3.942006826E-2,1.314866543E-2,-1.709747314E-2
3.233485039E0,-1.898726821E-2,1.152551174E-2,-2.683448792E-2
3.249476250E0,1.359653100E-2,6.186306477E-3,-2.944183350E-2
3.265497979E0,1.477363333E-2,-6.523728371E-4,-4.406642914E-2
3.281428155E0,1.306287199E-2,-2.131158113E-2,-3.717327118E-2
3.297419366E0,-5.562156439E-3,-3.192389011E-2,-5.903053284E-2
3.313410576E0,1.715486869E-2,-1.546767354E-2,-2.824497223E-2
3.329371270E0,-1.197959483E-2,-3.439456224E-3,4.084205627E-2
3.345331963E0,-2.484747022E-2,1.425257325E-2,6.930351257E-2
3.361323174E0,-2.649527043E-2,1.048025489E-2,-2.682685852E-3
3.377253350E0,-1.656679809E-2,3.525984287E-2,3.068351746E-2
3.393275078E0,-1.724110544E-2,1.261454821E-2,2.810859680E-2
3.409266289E0,2.994351462E-2,2.632737160E-4,-1.636428833E-1
3.425257500E0,6.063513458E-2,1.004362106E-2,-8.737659454E-2
3.441218194E0,-1.454783976E-2,-4.265129566E-2,7.019615173E-2
3.457178887E0,-4.142010957E-2,-5.603727698E-2,-4.270172119E-2
3.473170098E0,3.171904385E-2,-1.528960466E-2,-1.196269989E-1
3.489161309E0,7.842212915E-3,3.702044487E-3,-1.104402542E-1
3.505091485E0,-4.001981020E-2,7.085755467E-2,3.990173340E-2
3.521082696E0,-4.680746794E-2,9.485113621E-2,2.046289444E-1
3.537073907E0,-2.485060692E-2,1.019378304E-1,1.852149963E-1
3.553065117E0,-3.295145929E-3,7.463702559E-2,6.546783447E-2
3.569056328E0,-3.837731481E-2,-1.478075981E-3,-5.415916443E-2
3.585017022E0,-4.585073888E-2,-8.193460107E-2,-1.283254623E-1
3.601008233E0,5.722194910E-4,-7.064774632E-2,-1.523275375E-1
3.616999444E0,5.775690079E-5,-1.063958406E-1,-1.022272110E-1
3.632960137E0,-1.273948699E-2,-7.003444433E-2,-1.871299744E-2
3.648920830E0,-2.097641677E-2,-2.817893028E-2,5.759716034E-2
3.664942559E0,-2.677501738E-2,1.785078645E-2,2.619743347E-2
3.680933770E0,-3.518223763E-3,4.219758511E-2,-1.715850830E-2
3.696924981E0,-2.595575899E-2,5.920454860E-2,1.371669769E-2
3.712824639E0,-1.556728035E-2,2.722194791E-2,7.335758209E-2
3.728815850E0,1.159411669E-2,-2.142241597E-2,5.886268616E-2
3.744837578E0,6.324394047E-2,-4.571741819E-2,-5.851078033E-2
3.760767754E0,1.456588507E-5,-4.812279344E-2,-1.830749512E-1
3.776728448E0,-4.473909736E-2,-1.868253946E-2,-1.066370010E-1
3.792719659E0,-3.935998678E-2,1.830327511E-2,3.675174713E-2
3.808680352E0,9.030058980E-3,3.763130307E-2,9.877014160E-2
3.824671563E0,-3.198146820E-3,5.221167207E-2,9.621620178E-2
3.840662774E0,2.728174627E-2,3.816133738E-2,3.148269653E-2
3.856592950E0,8.132651448E-3,9.280353785E-3,-4.759502411E-2
3.872614678E0,-1.251384616E-2,-2.335587144E-2,-9.078025818E-2
3.888605889E0,-1.379588246E-2,-3.466132283E-2,-9.572124481E-2
3.904536065E0,-3.454550356E-2,-4.182946682E-2,-3.606891632E-2
3.920527276E0,-4.831787944E-2,-5.849665403E-2,-3.566741943E-4
3.936518487E0,-2.345822752E-2,-4.502560198E-2,3.299522400E-2
3.952479180E0,-5.441576242E-3,-8.703202009E-3,-7.834434509E-3
3.968439873E0,-9.050644934E-3,-1.466661692E-3,-3.428745270E-2
3.984461602E0,-6.082169712E-3,2.063855529E-2,-1.766204834E-2
4.000452813E0,-1.603507251E-2,9.906321764E-3,-1.542663574E-2
4.016413506E0,-2.321998030E-2,9.108573198E-3,2.750968933E-2
4.032343682E0,-3.165008873E-2,7.772877812E-3,2.737808228E-2
4.048334893E0,-2.006471157E-2,9.960532188E-4,-8.636474609E-3
4.064356621E0,-3.214463592E-2,-1.331403852E-2,-3.505992889E-2
4.080317315E0,-1.558881253E-2,3.667458892E-3,-3.275489807E-2
4.096278008E0,2.975121140E-3,-1.963853836E-2,-1.370143890E-2
4.112238701E0,1.723982394E-3,-7.441788912E-3,2.211666107E-2
4.128229912E0,-4.340261221E-4,-5.772411823E-3,1.245594025E-2
4.144251641E0,-8.207172155E-3,-1.199930906E-2,-1.193027496E-1
4.160181817E0,-3.640770912E-3,-7.532849908E-3,-1.122140884E-1
4.176142510E0,-1.510561258E-2,-2.223043144E-2,-3.333663940E-2
4.192133721E0,-2.448833734E-2,-1.547931135E-2,2.107458115E-1
4.208124932E0,-2.996204048E-2,4.669412971E-3,1.268758774E-1
4.224116143E0,-9.522259235E-3,-7.796868682E-3,4.307556152E-2
4.240107354E0,-5.710359663E-2,-2.044713497E-2,-3.242492676E-5
4.256098565E0,-3.289387375E-2,-1.255680621E-2,-1.485099792E-1
4.272089776E0,6.781777740E-2,6.240487099E-3,-2.012624741E-1
4.288050469E0,2.324307710E-2,-2.811862528E-2,1.002626419E-1
4.304041680E0,-3.525137156E-2,-6.841032207E-2,1.336421967E-1
4.319971856E0,2.310516685E-2,-5.532213300E-2,-1.537370682E-1
4.335963067E0,2.142752707E-2,-3.461614251E-3,-2.735023499E-1
4.351984795E0,-2.740961313E-2,2.690106630E-2,-1.347570419E-1
4.367976006E0,-3.394228220E-2,6.341862679E-2,1.763181686E-1
4.383967217E0,-2.946258336E-2,6.086070836E-2,3.485736847E-1
4.399958428E0,1.330919564E-3,5.704995990E-2,1.809644699E-1
4.415919121E0,-2.704092860E-2,-3.034770489E-3,-9.669589996E-2
4.431879815E0,-5.597349256E-2,-4.800958186E-2,-2.235336304E-1
4.447840508E0,-3.013511747E-2,-1.070872471E-1,-1.900310516E-1
4.463770684E0,-1.277670264E-3,-1.024846211E-1,-2.010250092E-2
4.479761895E0,8.876189590E-3,-8.747610450E-2,9.954643250E-2
4.495753106E0,-1.420646906E-2,-2.226197720E-2,4.924201965E-2
4.511744317E0,-6.038367748E-3,4.798029363E-2,-2.258205414E-2
4.527735528E0,-5.307988077E-2,4.441992939E-2,-5.131816864E-2
4.543726739E0,-2.037062496E-2,3.605512530E-2,-4.176425934E-2
4.559687432E0,6.037004292E-3,2.204646170E-2,4.918766022E-2
4.575678643E0,-2.578505874E-2,-4.652813077E-3,8.986282349E-2
4.591669854E0,2.786847204E-2,-3.852698207E-2,7.309341431E-2
4.607600030E0,3.844618797E-2,-4.861886799E-2,-7.772445679E-2
4.623621758E0,-3.731322289E-2,-2.920930833E-2,-1.639070511E-1
4.639612969E0,-4.432038963E-2,1.238080114E-2,1.261711121E-3
4.655573662E0,8.272603154E-4,4.577393830E-2,7.782745361E-2
4.671503838E0,-1.646932960E-2,5.126314610E-2,5.145549774E-2
4.687495049E0,-1.036633551E-2,2.395673841E-2,-5.152225494E-2
4.703516778E0,-6.844051182E-3,1.774229109E-3,-8.985996246E-2
4.719446953E0,-9.667016566E-3,-3.772307187E-2,-7.792663574E-2
4.735438164E0,-9.431876242E-3,-6.154180318E-2,8.228302002E-3
4.751429375E0,-4.859043658E-2,-5.483886972E-2,6.328010559E-2
4.767390069E0,-2.503871918E-2,-3.619919345E-2,5.371379852E-2
4.783381280E0,-1.158169657E-2,-1.265943795E-2,-2.527236938E-2
4.799341973E0,-3.467833996E-2,-2.054292709E-2,-7.553482056E-2
4.815302666E0,-1.535357535E-2,-3.075584769E-3,-1.568412781E-2
4.831293877E0,-1.995928586E-2,1.673462242E-2,2.021026611E-2
4.847254571E0,-6.063431501E-4,1.398054510E-2,-4.444503784E-2
4.863184746E0,-5.437999964E-3,1.285036653E-2,-7.797336578E-2
4.879175957E0,-3.933355212E-2,-1.467163116E-2,-2.293491364E-2
4.895167168E0,-2.491320670E-2,-2.025420591E-2,8.238601685E-2
4.911158379E0,-1.664042473E-3,3.380354494E-3,6.084823608E-2
4.927119073E0,7.401198149E-3,-4.091039300E-3,-4.686450958E-2
4.943049248E0,-1.131936908E-2,-1.935453340E-2,-8.037185669E-2
4.959040459E0,-1.468187571E-2,-2.880479209E-2,-1.785488129E-1
4.975031670E0,1.378577203E-2,-1.891542226E-2,-1.761732101E-1
4.991022881E0,-3.339934349E-2,-2.352783829E-2,-4.450988770E-2
5.006953057E0,-4.937061667E-2,-2.607554942E-2,9.673690796E-2
5.022974785E0,-1.618422568E-2,-2.243115567E-2,1.374282837E-1
5.038965996E0,-2.542528510E-2,2.181820199E-2,2.044553757E-1
5.054926690E0,-5.224852264E-2,3.139272332E-2,1.493892670E-1
5.070856866E0,8.664035052E-2,4.957173765E-2,-1.713838577E-1
5.086817559E0,2.276012301E-2,1.789194345E-2,-1.809597015E-2
5.102839287E0,-4.579818249E-2,-5.314374343E-2,1.566877365E-1
5.118830498E0,-3.108648956E-2,-7.058812678E-2,-8.993721008E-2
5.134791192E0,1.922675222E-2,-4.437493533E-2,-3.533287048E-1
5.150721367E0,-1.150399446E-3,-5.239795893E-3,-1.546621323E-1
5.166712578E0,-6.363595277E-2,2.731595561E-2,1.972208023E-1
5.182734307E0,-7.834196836E-2,5.988141894E-2,2.881574631E-1
5.198664483E0,-1.168022305E-2,8.586703241E-2,1.732320786E-1
5.214625176E0,-3.095655143E-2,4.137020558E-2,-2.457275391E-1
5.230616387E0,-3.412422538E-2,-4.014381021E-2,-3.055658340E-1
5.246577080E0,-4.410535097E-3,-1.158652753E-1,-1.763019562E-1
5.262537774E0,1.454213262E-2,-1.281813681E-1,-2.309703827E-2
5.278528985E0,3.768213093E-3,-8.540974557E-2,8.942508698E-2
5.294459160E0,-2.766840905E-2,-7.617212832E-4,1.445131302E-1
5.310450371E0,-3.292648494E-2,5.553997681E-2,1.206111908E-1
5.326441582E0,-3.325313330E-3,9.932973981E-2,8.127212524E-3
5.342432793E0,1.132890582E-3,7.687515765E-2,-1.163444519E-1
5.358393487E0,-1.358985901E-2,3.403842449E-3,-5.887889862E-2
5.374354180E0,-9.605608881E-3,-3.128541261E-2,1.326408386E-1
5.390345391E0,-3.973771632E-2,-5.265180022E-2,1.469869614E-1
5.406306084E0,1.691787690E-2,-4.365710169E-2,3.686141968E-2
5.422266778E0,-1.826718450E-3,-3.078034893E-2,-2.775192261E-2
5.438257989E0,-4.143033177E-2,5.282729864E-3,-5.884933472E-2
5.454249200E0,-4.074784368E-2,2.009256929E-2,-7.081317902E-2
5.470240410E0,2.778418362E-3,2.287029475E-2,-1.576042175E-2
5.486201104E0,1.495453715E-2,-1.191033795E-2,-1.099205017E-2
5.502131280E0,2.194714546E-2,-1.838413626E-2,-9.002017975E-2
5.518122491E0,-7.310472429E-3,-2.001170069E-2,-8.525562286E-2
5.534113701E0,-2.862109989E-2,-2.614260465E-2,-2.062892914E-2
5.550074395E0,-1.579543948E-2,-2.137836814E-2,2.725601196E-2
5.566035088E0,-2.722015977E-2,-9.905163199E-3,4.881191254E-2
5.582056817E0,-2.257531881E-2,1.066498086E-2,4.164505005E-2
5.598048028E0,-2.567671239E-2,1.785811409E-2,2.011489868E-2
5.614008721E0,-2.654203027E-2,2.318641171E-2,-1.339054108E-2
5.629938897E0,-2.466132492E-2,1.178426668E-2,-1.414299011E-3
5.645930108E0,-1.028335840E-2,9.331855923E-3,3.375053406E-3
5.661951836E0,-9.771764278E-3,-1.256909221E-3,-7.563591003E-2
5.677943047E0,-2.282162011E-2,-1.777075231E-2,-6.127071381E-2
5.693903741E0,-3.647553921E-2,-2.479179017E-2,7.760524750E-2
5.709864434E0,-2.786730230E-2,-2.424262464E-3,2.093009949E-1
5.725855645E0,2.080250531E-2,-1.839201897E-3,1.111907959E-1
5.741877373E0,4.041403532E-3,7.800936699E-3,-1.377449036E-1
5.757868584E0,1.988410950E-3,-2.625063062E-3,-2.406721115E-1
5.773829278E0,-2.322581410E-2,-1.315395162E-2,-1.353540421E-1
5.789759453E0,-1.271209121E-2,-1.497701928E-2,-1.569557190E-2
5.805750664E0,-1.626382768E-2,-1.194605604E-2,6.326866150E-2
5.821772393E0,-1.726756990E-2,1.288355887E-2,8.478736877E-2
5.837763604E0,-2.983905375E-2,1.051002368E-2,9.196090698E-2
5.853754815E0,-2.021558583E-2,8.051652461E-3,-1.815891266E-2
5.869715508E0,-2.019144595E-2,1.915787905E-2,-1.306695938E-1
5.885706719E0,-1.099590957E-2,1.536621153E-2,-1.761569977E-1
5.901728448E0,-3.955774009E-2,-6.437946111E-3,-1.336002350E-2
5.917689141E0,-3.144466877E-2,-8.325695992E-3,1.422605515E-1
5.933649834E0,-2.569738030E-2,-8.190464228E-3,1.614265442E-1
5.949580010E0,-2.070753276E-2,2.196345106E-2,9.440898895E-2
5.965571221E0,-7.435624301E-2,1.459586993E-2,1.302051544E-2
5.981592950E0,2.053864300E-2,-1.451030374E-3,-2.838478088E-1
5.997584160E0,2.364751697E-2,-4.764772952E-3,-1.617431641E-1
6.013544854E0,-4.607191682E-2,-7.953733206E-2,2.739601135E-1
6.029505547E0,-4.573066533E-2,-9.862028807E-2,1.470270157E-1
6.045496758E0,2.672701329E-2,-1.546381786E-2,-2.312641144E-1
