"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.319616045E0,3.156496584E-2,1.037716866E-3,2.770919800E-1
1.335454668E0,-7.987822592E-2,-3.209816664E-2,-1.997089386E-2
1.351384843E0,5.185395479E-3,-3.777428344E-2,-3.241481781E-1
1.367223466E0,2.609470487E-2,-2.048863843E-2,-2.859411240E-1
1.383123125E0,-3.927785158E-2,-2.173047513E-3,7.787990570E-2
1.398961748E0,-4.726594687E-2,2.692787349E-2,4.034042358E-1
1.414800371E0,-3.158983588E-2,1.804438047E-2,3.507118225E-1
1.430730546E0,-1.962997019E-2,3.057719581E-2,3.224658966E-2
1.446630205E0,-1.940093935E-2,1.623018086E-2,-2.383308411E-1
1.462529863E0,-4.004850984E-3,-1.978806034E-2,-3.556718826E-1
1.478429521E0,-2.901597321E-2,-4.914777353E-2,-1.449899673E-1
1.494268144E0,1.815457642E-2,-6.991741061E-2,9.925651550E-2
1.510198320E0,2.255865932E-2,-6.738723814E-2,1.615705490E-1
1.526067461E0,3.782975674E-2,-8.045011014E-2,1.281270981E-1
1.541997636E0,-2.296680212E-2,-6.489790976E-2,-3.461933136E-2
1.557866777E0,-5.126291513E-2,-2.355688810E-2,-1.064004898E-1
1.573796953E0,-5.740642548E-3,4.558041692E-4,-1.135263443E-1
1.589635576E0,-2.547262609E-2,-5.348727107E-3,1.068048477E-1
1.605565752E0,3.580921888E-2,-3.446269035E-2,1.543998718E-3
1.621465410E0,1.345869899E-2,-4.759314656E-2,-1.827249527E-1
1.637395586E0,-6.343007088E-2,-6.227717549E-2,-8.446788788E-2
1.653234209E0,-5.484129488E-2,-8.107379079E-3,2.099323273E-2
1.669164384E0,2.524808049E-3,2.164536715E-2,1.312618256E-1
1.685033525E0,7.069870830E-3,8.433222771E-3,9.306621552E-2
1.700933183E0,-1.061819494E-2,1.605370641E-2,-7.682323456E-2
1.716802324E0,-4.444330931E-3,2.616412938E-2,-1.604776382E-1
1.732671464E0,5.079045892E-3,2.399964631E-2,-5.010032654E-2
1.748632158E0,-3.057670593E-2,-8.243471384E-3,6.750774384E-2
1.764470781E0,-3.520010412E-2,-4.206660390E-2,-8.825302124E-3
1.780339921E0,-1.657956839E-2,-4.606898129E-2,-7.081031799E-2
1.796270097E0,-1.256258786E-2,-5.916595459E-2,-5.376338959E-2
1.812200273E0,-3.223250806E-2,-7.001212239E-2,6.398200989E-3
1.828099931E0,-1.600083709E-2,-6.073594093E-2,4.020309448E-2
1.844030107E0,-2.583861351E-4,-5.099359155E-2,6.926536560E-3
1.859990800E0,-8.345589042E-3,-3.026172519E-2,-7.213592529E-3
1.875920976E0,-1.732991636E-2,-2.097079158E-2,-3.327941895E-2
1.891851152E0,-2.061587572E-2,6.135523319E-3,-2.577400208E-2
1.907781328E0,-1.940608025E-2,-2.584266663E-2,-9.963989258E-2
1.923650468E0,-8.811414242E-3,-1.791420579E-2,-1.447496414E-1
1.939550127E0,-1.868033409E-2,-6.020480394E-2,-8.682823181E-2
1.955449785E0,-1.040549576E-2,-2.712276578E-2,8.849334717E-2
1.971318925E0,-2.428823709E-2,1.108103991E-2,2.542152405E-1
1.987249101E0,-1.685830951E-2,-4.420429468E-3,4.144859314E-2
2.003087724E0,-6.054028869E-3,-6.860971451E-3,-1.953220367E-1
2.018987382E0,-3.865151107E-2,-1.300597191E-2,-1.709871292E-1
2.034826005E0,-2.963203192E-2,-6.378561258E-3,-2.756872177E-1
2.050695146E0,1.078123748E-1,-2.025964856E-2,2.985000610E-3
2.066655839E0,5.001472682E-2,-5.171892047E-2,3.702373505E-1
2.082586015E0,-7.082706690E-2,-8.932074904E-2,1.407871246E-1
2.098546709E0,-6.678551435E-4,-8.644673228E-2,-3.570127487E-1
2.114446367E0,3.184531629E-2,-4.675000906E-2,-3.660488129E-1
2.130315507E0,-5.764801800E-2,-2.310356498E-2,-5.938529968E-3
2.146245683E0,-3.678062558E-2,2.070152760E-2,3.972024918E-1
2.162206377E0,-1.487667859E-2,2.316546440E-2,4.071311951E-1
2.178167070E0,-2.538120747E-2,-1.815414429E-2,-4.557514191E-2
2.194066728E0,-3.460881114E-2,-1.864254475E-2,-2.588357925E-1
2.210027421E0,-2.037161589E-2,-2.976900339E-2,-2.634563446E-1
2.225866045E0,-2.451899648E-2,-5.038183928E-2,-4.501914978E-2
2.241796220E0,-2.716779709E-3,-6.853485107E-2,3.570556641E-3
2.257695879E0,-2.004334331E-2,-7.226794958E-2,1.525945663E-1
2.273565019E0,-1.370464265E-2,-6.936740875E-2,5.950641632E-2
2.289464677E0,-2.654051036E-2,-6.778061390E-2,3.085517883E-2
2.305333818E0,-3.881733865E-2,-2.714800835E-2,-1.703643799E-2
2.321263994E0,-9.061679244E-3,2.194923162E-2,-7.202148438E-2
2.337133134E0,3.664642572E-3,3.406107426E-2,-1.267967224E-1
2.353032793E0,3.219678998E-3,-1.213067770E-2,-1.855182648E-2
2.368901933E0,3.688648343E-2,-4.233896732E-2,-1.903162003E-1
2.384801591E0,-2.704088390E-2,-6.702470779E-2,-6.259727478E-2
2.400640214E0,-4.303964972E-2,-5.467343330E-2,1.253795624E-2
2.416539873E0,-2.740457654E-3,-1.370918751E-2,8.512878418E-2
2.432409013E0,3.594115376E-3,3.942668438E-3,1.885833740E-1
2.448278154E0,-1.649701595E-2,1.403927803E-2,2.116489410E-2
2.464147295E0,-5.940251052E-3,4.036307335E-3,-2.085685730E-1
2.480046953E0,-4.800856113E-4,-1.534342766E-3,-1.890201569E-1
2.495946611E0,1.281876862E-2,-1.111668348E-2,4.144001007E-2
2.511876787E0,-3.520210087E-2,-5.659365654E-2,1.736001968E-1
2.527776445E0,-3.250866383E-2,-6.941765547E-2,1.162471771E-1
2.543676103E0,-2.672849596E-2,-6.159305573E-2,-9.933662415E-2
2.559545244E0,7.335804403E-3,-4.142731428E-2,-1.351747513E-1
2.575383867E0,9.456090629E-3,-2.980262041E-2,-1.756381989E-2
2.591314043E0,-7.566317916E-3,-1.718717813E-2,6.420612335E-2
2.607152666E0,-3.268255293E-2,-1.516032219E-2,-1.209163666E-2
2.623082841E0,-2.627067268E-2,2.267003059E-3,-1.290092468E-1
2.638921464E0,-1.540601254E-3,3.736793995E-3,-1.882524490E-1
2.654821123E0,1.662676036E-2,-2.246481180E-2,1.131057739E-2
2.670659746E0,1.692453027E-2,-6.014633179E-2,1.724300385E-1
2.686528886E0,-3.992500901E-2,-8.115106821E-2,4.350852966E-2
2.702489580E0,-3.881074488E-3,-2.288025618E-2,-1.190624237E-1
2.718358720E0,-7.613800466E-3,1.298040152E-2,-7.560443878E-2
2.734258379E0,1.646777242E-2,9.233236313E-3,-2.968120575E-2
2.750127519E0,-2.608725429E-2,-1.207900047E-2,-4.369449615E-2
2.766088212E0,-1.178617775E-2,-3.704094887E-2,-2.907562256E-2
2.781957353E0,5.136178434E-2,-3.690332174E-2,7.165431976E-2
2.797826494E0,-2.624028921E-2,-6.168168783E-2,1.457996368E-1
2.813756670E0,-4.336500913E-2,-5.987828970E-2,9.271907806E-2
2.829595293E0,-3.557898104E-2,-2.395451069E-3,-1.208925247E-1
2.845433916E0,-1.048660204E-1,6.719350815E-3,-2.001113892E-1
2.861364091E0,-4.848395288E-2,4.410469532E-2,-3.458824158E-1
2.877202714E0,1.091306806E-1,1.141524315E-2,-1.198740005E-1
2.893102373E0,3.283420205E-2,-5.517131090E-2,6.041269302E-1
2.908940996E0,-2.912657708E-2,-9.837335348E-2,2.567234039E-1
2.924840654E0,-8.667507023E-2,-5.955898762E-2,-5.245304108E-1
2.940770830E0,4.152310640E-2,6.760597229E-3,-6.654653549E-1
2.956670488E0,1.376871020E-2,-7.187724113E-4,1.450786591E-1
2.972539629E0,-4.113215208E-2,-3.078973293E-2,6.558780670E-1
2.988439287E0,-4.647190124E-2,-2.734738588E-2,4.444866180E-1
3.004338945E0,-2.573820204E-2,4.161876440E-2,-2.080736160E-1
3.020177568E0,1.512920111E-2,8.181822300E-2,-5.416297913E-1
3.036107744E0,-1.218318194E-2,3.481239080E-2,-2.706670761E-1
3.052007402E0,-8.930891752E-3,-4.885113239E-2,1.827449799E-1
3.067907060E0,-2.984581888E-2,-1.379122734E-1,3.197164536E-1
3.083806718E0,-4.067778587E-3,-1.266263723E-1,5.371475220E-2
3.099675859E0,4.018992186E-3,-4.592382908E-2,-1.406297684E-1
3.115575517E0,-1.318965852E-2,2.806484699E-2,-1.360216141E-1
3.131475175E0,-2.740070224E-3,5.816280842E-3,-3.293228149E-2
3.147374834E0,-2.994060516E-3,1.662850380E-3,2.715301514E-2
3.163305009E0,2.311013639E-2,-2.455878258E-2,5.607509613E-2
3.179143632E0,1.282049716E-2,-3.443068266E-2,9.195709229E-2
3.195165361E0,7.903650403E-3,3.984034061E-3,-1.404590607E-1
3.211065019E0,1.142883301E-2,-2.140706778E-2,-3.295145035E-1
3.226934160E0,-2.509632707E-2,-4.065436125E-2,7.567405701E-2
3.242803300E0,-1.684095711E-2,-3.971034288E-2,1.383838654E-1
3.258672441E0,-1.885252446E-2,-1.254290342E-2,1.959133148E-1
3.274511064E0,-2.119894326E-2,3.719657660E-2,-6.289005280E-2
3.290410722E0,-5.195163190E-3,5.750817060E-2,-1.467924118E-1
3.306279863E0,1.962535828E-2,4.364651442E-2,-1.082744598E-1
3.322118486E0,6.031833589E-3,-8.740425110E-4,5.736160278E-2
3.338048662E0,7.930763066E-3,-4.440128803E-2,1.007976532E-1
3.353948320E0,-2.749467641E-2,-8.858728409E-2,-3.556442261E-2
3.369847978E0,-2.448362112E-2,-6.485521793E-2,-4.754543304E-2
3.385747636E0,-2.463822812E-2,-3.469532728E-2,1.702022552E-2
3.401616777E0,-1.806948334E-2,-1.290792227E-2,4.078483582E-2
3.417577470E0,8.158214390E-3,4.799962044E-4,1.418018341E-2
3.433446611E0,1.310001314E-2,-2.719801664E-2,-5.315017700E-2
3.449346269E0,-3.387100995E-3,-2.728605270E-2,-4.615879059E-2
3.465184892E0,4.242390394E-3,-1.347887516E-2,-4.619789124E-2
3.481054033E0,-2.629225701E-2,-1.006126404E-2,-8.202457428E-2
3.496984209E0,-1.665163785E-2,-4.128217697E-4,-4.281997681E-4
3.512822832E0,9.040676057E-3,-8.160471916E-3,1.026611328E-1
3.528691972E0,-3.618188202E-3,-2.908027172E-2,5.463027954E-2
3.544561113E0,-8.417449892E-3,-1.477503777E-2,-8.163452148E-4
3.560552324E0,-1.271926612E-2,-2.444344759E-2,-7.062244415E-2
3.576421464E0,-1.246938109E-2,1.110076904E-3,-6.607723236E-2
3.592290605E0,-5.557596684E-3,3.795683384E-3,-3.993988037E-3
3.608159746E0,-2.776895463E-2,-3.510522842E-2,5.562496185E-2
3.624059404E0,-3.548917919E-2,-3.019648790E-2,1.456069946E-2
3.639989580E0,-1.149215549E-2,-1.912212372E-2,4.285907745E-2
3.655950273E0,-1.255830377E-2,-6.230831146E-3,-4.139614105E-2
3.671849931E0,-8.687794209E-3,1.818633080E-2,-8.479785919E-2
3.687719072E0,-6.615988910E-3,1.346468925E-4,-1.232042313E-1
3.703618730E0,5.192702264E-2,-1.554310322E-2,-3.455257416E-2
3.719518388E0,1.341157407E-2,-3.183442354E-2,1.067390442E-1
3.735479082E0,-1.645701379E-2,-3.311592340E-2,2.309770584E-1
3.751409257E0,-2.695994079E-2,-2.414327860E-2,2.912998199E-2
3.767339433E0,-1.470112056E-2,1.612192392E-2,-2.229862213E-1
3.783239091E0,-7.594253868E-2,8.462786674E-3,-2.447566986E-1
3.799169267E0,-4.428778589E-2,1.495063305E-2,-3.616228104E-1
3.815007890E0,1.021379307E-1,-1.113820076E-2,1.542053223E-1
3.830938066E0,1.125830412E-2,-9.001803398E-2,6.431665421E-1
3.846807207E0,-3.752118349E-2,-8.876067400E-2,1.323471069E-1
3.862737382E0,-1.921129227E-2,-3.795874119E-2,-6.420221329E-1
3.878637041E0,2.975094318E-2,8.727133274E-3,-5.150079727E-1
3.894597734E0,-1.057162881E-4,2.833151817E-2,3.286952972E-1
3.910497392E0,-1.938295364E-2,1.423132420E-2,6.712608337E-1
3.926427568E0,1.689510047E-2,5.295515060E-3,1.937894821E-1
3.942266191E0,2.084267139E-2,5.300694704E-2,-3.127775192E-1
3.958104814E0,-3.456387669E-2,5.906176567E-2,-3.542308807E-1
3.974034990E0,-3.197647631E-2,1.530140638E-2,-7.176017761E-2
3.989873613E0,-2.574625611E-2,-5.103385448E-2,1.678905487E-1
4.005773271E0,1.652362943E-2,-9.691268206E-2,1.559085846E-1
4.021611894E0,-4.299119115E-3,-9.200912714E-2,9.545326233E-3
4.037481035E0,-6.775520742E-3,-3.155934811E-2,-5.794620514E-2
4.053319658E0,-8.761696517E-3,-1.703405380E-2,-8.142471313E-3
4.069188798E0,-1.516807079E-2,-7.812380791E-3,1.290607452E-2
4.085057939E0,-2.170369029E-3,-1.711875200E-2,-4.021644592E-2
4.100896562E0,3.248438239E-3,-9.565949440E-4,3.365516663E-2
4.116735185E0,1.475566626E-2,-6.513655186E-3,2.610397339E-2
4.132665361E0,2.563682199E-2,-1.492118835E-2,-4.612350464E-2
4.148534502E0,2.381394804E-2,-1.059931517E-2,-4.884910583E-2
4.164434160E0,-2.453631163E-2,-3.389745951E-2,-2.993965149E-2
4.180272783E0,-4.490498453E-2,4.279792309E-3,4.637718201E-2
4.196111406E0,-1.097328961E-2,3.951609135E-2,-9.028434753E-3
4.212011064E0,3.793694079E-3,5.087268353E-2,-2.133178711E-2
4.227849687E0,3.768503666E-3,4.082322121E-2,-2.404975891E-2
4.243688310E0,1.933777332E-2,-2.295273542E-2,-4.345703125E-2
4.259587968E0,6.216175854E-3,-1.374089718E-2,5.691909790E-2
4.275518144E0,-3.717292100E-2,-1.881176233E-2,3.520679474E-2
4.291356767E0,-3.488761187E-2,-2.543884516E-2,2.297878265E-2
4.307225908E0,-1.371674240E-3,-9.636819363E-3,-1.088237762E-2
4.323095048E0,4.141211510E-3,-3.497159481E-2,-6.451606750E-3
4.339055742E0,-1.650008559E-2,-4.163789749E-2,5.138397217E-3
4.354924882E0,-1.774647087E-2,-3.387421370E-2,-9.594917297E-3
4.370763505E0,-3.336967528E-2,-3.862679005E-3,-1.231384277E-2
4.386632646E0,3.352418542E-3,9.366571903E-3,-1.982212067E-2
4.402562822E0,-2.736001462E-2,1.229584217E-3,-3.929233551E-2
4.418462480E0,-3.193110973E-2,-9.188234806E-3,-3.002452850E-2
4.434423173E0,3.829516470E-3,-4.894435406E-3,-2.552795410E-2
4.450292314E0,-4.342089593E-2,-3.099477291E-2,-1.431102753E-1
4.466222490E0,-4.202105105E-3,-2.784854174E-2,-3.071403503E-2
4.482122148E0,2.608008683E-3,3.515082598E-2,1.010046005E-1
4.498113359E0,-1.725614071E-2,8.016893268E-2,1.033916473E-1
4.514043535E0,-1.281520724E-2,3.778326511E-2,2.655410767E-2
4.529943193E0,-1.445509493E-3,-4.764097929E-2,2.141761780E-2
4.545842851E0,-6.626620889E-4,-5.043214560E-2,4.736518860E-2
4.561681474E0,1.176625490E-3,-2.087056637E-2,4.453945160E-2
4.577672685E0,-1.848686486E-2,-1.421153545E-2,2.010726929E-2
4.593572343E0,-4.783302546E-3,2.765998244E-2,-3.547477722E-2
4.609441484E0,-6.004109979E-3,1.983883977E-2,-7.426357269E-2
4.625310625E0,-2.699754387E-2,5.858689547E-3,-3.399372101E-2
4.641179765E0,-1.703727245E-2,-2.689969540E-2,2.306175232E-2
4.657048906E0,-1.741625369E-3,-2.919867635E-2,2.982234955E-2
4.672948564E0,-1.028966904E-2,-1.036468148E-2,1.023864746E-2
4.688787187E0,-2.817224711E-2,-1.212149858E-3,5.029678345E-3
4.704625810E0,-1.458366215E-2,2.944344282E-2,-1.692867279E-2
4.720586504E0,-7.800839841E-3,1.004138589E-2,-8.195495605E-2
4.736455644E0,-2.860139310E-2,9.100824594E-3,-1.014299393E-1
4.752385820E0,-5.476482213E-3,4.311800003E-4,-2.986431122E-2
4.768224443E0,1.437410712E-3,8.085191250E-3,1.087312698E-1
4.784124101E0,-1.458832622E-2,2.121031284E-4,2.448158264E-1
4.799962724E0,-5.005715787E-2,1.762494445E-2,5.268955231E-2
4.815862382E0,-3.363342583E-2,3.106188774E-2,-1.322937012E-1
4.831762041E0,-6.411872804E-2,3.354942799E-2,-1.974411011E-1
4.847692216E0,-3.951088339E-2,7.115870714E-3,-3.581104279E-1
4.863561357E0,9.318764508E-2,-1.137527823E-2,1.997718811E-1
4.879461015E0,6.678800285E-2,-3.724384308E-2,4.080343246E-1
4.895360673E0,-4.411756992E-2,-3.073349595E-2,3.170871735E-2
4.908300127E0,-3.983139247E-2,-3.479370475E-2,-4.307470322E-1
4.924169267E0,2.055434883E-2,-4.029273987E-5,-5.625972748E-1
4.940038408E0,2.075701952E-3,3.606280684E-2,2.231597900E-4
4.955907548E0,-2.857867628E-2,3.153428435E-2,5.701580048E-1
4.971776689E0,-3.929565847E-2,6.799262762E-2,6.201171875E-1
4.987676347E0,-2.499689907E-2,7.250669599E-2,8.308792114E-2
5.003545488E0,-1.360947639E-2,4.708990455E-2,-2.982797623E-1
5.019414629E0,-1.008883864E-2,2.306438982E-2,-3.825187683E-1
5.035314287E0,-2.978324890E-2,-3.216788173E-3,-1.671466827E-1
5.051213945E0,-6.024479866E-3,-3.811678290E-2,9.130001068E-2
5.067113603E0,-9.788960218E-3,-4.418484867E-2,1.869611740E-1
5.082982744E0,-2.328187972E-2,-3.485038877E-2,6.942653656E-2
5.098851884E0,1.070834696E-3,-1.190733910E-2,-4.096889496E-2
5.114751543E0,-2.025651187E-2,1.172928512E-2,-7.232475281E-2
5.130620683E0,-9.457178414E-3,2.859669924E-2,-4.853916168E-2
5.146459306E0,2.201959491E-3,2.516945451E-2,3.514385223E-2
5.162358964E0,-1.399278641E-2,2.605310827E-2,4.459095001E-2
5.178167070E0,-8.531156182E-2,4.894018173E-3,-1.302242279E-2
5.194097246E0,2.839644998E-2,5.847141147E-3,-1.544055939E-1
5.209996904E0,1.631703973E-2,2.239786834E-2,-1.257429123E-1
5.225896562E0,4.930451512E-3,-6.789021194E-3,-4.198169708E-2
5.241796220E0,-3.067536652E-2,1.154725999E-2,8.247661591E-2
5.257695879E0,-5.999842286E-2,3.911944851E-2,6.804370880E-2
5.273565019E0,5.523271859E-3,5.940105021E-2,5.598831177E-2
5.289464677E0,2.580295503E-2,6.863725185E-2,-5.901050568E-2
5.305394853E0,2.777941525E-3,4.279813915E-2,-3.034114838E-2
5.321263994E0,2.397567034E-3,2.248043381E-2,3.187656403E-2
5.337163652E0,-1.912474632E-3,8.800418116E-3,-1.653671265E-3
5.353093828E0,-2.311114222E-2,-5.403128453E-3,3.136634827E-3
5.368962968E0,-2.786547691E-2,1.026058104E-2,-3.756237030E-2
5.384862627E0,-2.802260220E-2,-4.973446950E-3,-1.837825775E-2
5.400701250E0,-3.001753241E-2,1.066176966E-2,-1.355075836E-2
5.416570390E0,1.106005907E-2,1.973279193E-2,-1.352405548E-2
5.432470048E0,6.627522409E-3,1.388144866E-2,-3.259468079E-2
5.448339189E0,-1.536349952E-2,1.405704021E-2,-4.211616516E-2
5.464177812E0,-3.522604704E-2,1.237349957E-2,-2.530193329E-2
5.480107988E0,3.408329934E-2,2.752450854E-2,5.894660950E-3
5.495946611E0,1.749207824E-2,2.967361361E-2,-1.072597504E-2
5.511846269E0,-2.300857753E-2,1.025130600E-2,-1.093864441E-3
5.527745927E0,-2.012243122E-2,2.118756622E-2,1.426696777E-3
5.543554033E0,-2.003495395E-2,1.519407332E-2,-1.280593872E-2
5.559484209E0,4.514673352E-2,3.772377968E-2,1.713752747E-3
5.575353349E0,-4.469662905E-3,2.362531424E-2,1.625728607E-2
5.591253007E0,-3.570999205E-2,3.282693028E-2,-5.097389221E-3
5.607122148E0,-3.852560371E-2,3.255259991E-2,-3.601741791E-2
5.623052324E0,-3.236089647E-2,4.202333093E-2,-4.538536072E-2
5.638951982E0,-9.403035045E-3,2.600081265E-2,-9.265899658E-3
5.654821123E0,2.351503819E-2,3.869819641E-2,4.602527618E-2
5.670751298E0,9.290397167E-3,2.873325348E-2,3.911495209E-2
5.686650957E0,-3.608569503E-2,3.425031900E-2,-8.452415466E-3
5.702581132E0,-2.403366566E-2,3.779098392E-3,-2.966308594E-2
5.718511308E0,-4.347467422E-2,1.478144526E-2,-7.003211975E-2
5.734410966E0,-2.478048950E-2,3.889715672E-2,-2.901458740E-2
5.750280107E0,2.755370736E-2,3.496763110E-2,2.875614166E-2
5.766149248E0,3.996267915E-3,2.314794064E-2,7.220554352E-2
5.782048906E0,-1.216410846E-2,2.463144064E-2,-2.076530457E-2
5.797918046E0,-2.926076949E-2,1.055201888E-2,-1.999588013E-1
5.813787187E0,-1.107488573E-2,4.699707031E-3,-1.925163269E-1
5.829747880E0,-1.661901921E-2,1.660829782E-2,8.752822876E-3
5.845617021E0,-1.005012542E-2,4.842022061E-2,2.483873367E-1
5.861547197E0,-4.545442015E-2,5.756855011E-2,1.650333405E-1
5.877385820E0,-3.012686968E-3,5.035680532E-2,-7.374858856E-2
5.893377031E0,-3.137066960E-2,2.064248919E-2,-1.976528168E-1
5.909276689E0,-4.324792325E-2,3.293934464E-2,-2.954473495E-1
5.925145830E0,3.802068532E-2,1.677751541E-2,7.575416565E-2
5.941014970E0,9.895003587E-2,6.672990322E-2,4.589195251E-1
5.956945146E0,1.274630427E-3,5.348390341E-2,1.001844406E-1
5.972844804E0,-2.672081441E-2,2.598673105E-2,-4.595212936E-1
