"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.778896020E0,2.725943923E-4,8.594153821E-2,1.989936829E-2
1.794917749E0,-7.020413876E-3,7.827923447E-2,1.989555359E-2
1.810908960E0,1.205109060E-2,7.086358219E-2,7.922172546E-3
1.826900171E0,-4.796549678E-3,5.884309858E-2,-6.445884705E-3
1.842860864E0,-1.691017300E-2,6.832967699E-2,1.988983154E-2
1.858821557E0,6.967365742E-3,5.647767335E-2,3.129959106E-3
1.874843286E0,-3.589764237E-4,6.404776871E-2,3.130912781E-3
1.890865014E0,6.903208792E-3,6.708890200E-2,5.522727966E-3
1.906856225E0,-9.818807244E-3,6.304711848E-2,-1.661300659E-3
1.922816919E0,1.174465567E-2,6.150851771E-2,3.128051758E-3
1.938777612E0,-2.628393471E-3,5.275157094E-2,2.707004547E-2
1.954799341E0,2.164192498E-3,4.649376497E-2,1.031112671E-2
1.970790552E0,-5.078755319E-3,6.184919924E-2,5.523681641E-3
1.986720727E0,-2.899616957E-3,3.430403024E-2,1.031589508E-2
2.002681421E0,-2.812042832E-3,4.524608701E-2,1.031589508E-2
2.018642114E0,-5.110956728E-3,4.894212261E-2,-1.362609863E-2
2.034633325E0,-2.797096968E-4,6.211763248E-2,7.922172546E-3
2.050624536E0,-7.348231971E-3,5.142691731E-2,2.946949005E-2
2.066554712E0,4.617325962E-3,3.616283834E-2,5.528450012E-3
2.082545923E0,6.833501160E-3,4.718794674E-2,7.925987244E-3
2.098598169E0,4.318729043E-3,4.619748518E-2,5.534172058E-3
2.114589380E0,1.389901340E-2,3.586816043E-2,5.535125732E-3
2.130550073E0,-4.746690392E-4,3.749520704E-2,3.426742554E-2
2.146541284E0,9.087428451E-3,4.400520399E-2,2.229785919E-2
2.162501977E0,-3.141358495E-3,4.322155565E-2,7.937431335E-3
2.178462671E0,-3.392338753E-3,2.577359416E-2,1.991176605E-2
2.194453882E0,1.256003976E-3,3.959666565E-2,2.709770203E-2
2.210445093E0,-2.279419452E-2,3.906698152E-2,1.512813568E-2
2.226436303E0,3.556430340E-3,2.888227068E-2,-4.024505615E-3
2.242396997E0,-3.493994474E-3,3.547806293E-2,-4.025459290E-3
2.258357690E0,-1.782383025E-2,2.997424081E-2,7.947921753E-3
2.274379419E0,-9.433999658E-4,3.665096313E-2,-1.630783081E-3
2.290401147E0,-1.004405320E-3,3.382057324E-2,7.949829102E-3
2.306361841E0,-1.281583309E-2,3.579011187E-2,3.159523010E-3
2.322292016E0,9.041987360E-3,1.627270132E-2,3.156661987E-3
2.338313745E0,-1.696951687E-2,3.746488690E-2,1.991271973E-2
2.354274438E0,2.009049058E-4,3.231846541E-2,-4.034042358E-3
2.370204614E0,5.550213158E-3,3.194671497E-2,3.187370300E-2
2.386195825E0,-1.841837913E-2,2.673435584E-2,-8.827209473E-3
2.402156518E0,-1.366717368E-2,3.098704107E-2,-1.643180847E-3
2.418056177E0,1.480714977E-2,4.009683430E-2,3.149986267E-3
2.434108423E0,5.101062357E-3,3.229223937E-2,2.230739594E-2
2.450099634E0,8.613616228E-5,3.902593255E-2,7.946014404E-3
2.466090845E0,-6.258487701E-5,4.101780057E-2,5.555152893E-3
2.482051538E0,-2.383336425E-3,2.167428471E-2,3.667926788E-2
2.498012231E0,-7.295891643E-3,2.634638175E-2,5.556106567E-3
2.514003442E0,3.283623606E-2,6.940032542E-2,4.626464844E-2
2.530025171E0,-8.585512638E-3,-8.783126250E-3,-1.837253571E-2
2.545985864E0,1.446286589E-2,1.367144473E-2,2.473163605E-2
2.561946557E0,-2.916611731E-3,1.933917589E-2,1.276683807E-2
2.577907251E0,-8.069701493E-3,5.643745884E-3,-3.990173340E-3
2.593898462E0,-1.529709250E-2,3.938704729E-2,3.192901611E-3
2.609859155E0,8.861474693E-3,2.490536682E-2,1.516151428E-2
2.625819848E0,-7.615014911E-4,3.931334615E-2,1.276779175E-2
2.641841577E0,-8.221335709E-3,2.580052055E-2,1.516342163E-2
2.657863305E0,1.484707743E-2,1.078184880E-2,2.235412598E-2
2.673793481E0,-1.153871417E-4,1.493034512E-2,1.038646698E-2
2.689754175E0,1.947887242E-3,1.857055910E-2,5.599975586E-3
2.705745386E0,-2.463763207E-2,2.209883370E-2,1.757240295E-2
2.721736596E0,-1.063645631E-2,2.774624899E-2,1.039218903E-2
2.737636255E0,-2.051883936E-2,4.804944247E-2,-6.364822388E-3
2.753657983E0,4.154443741E-4,2.081209794E-2,1.040077209E-2
2.769649194E0,-9.828887880E-3,2.096840553E-2,3.674316406E-2
2.785640405E0,-5.803003907E-3,9.191751480E-3,-1.557350159E-3
2.801570581E0,-4.594907165E-3,1.434033737E-2,1.521587372E-2
2.817531274E0,-2.970308065E-3,5.244225264E-3,-3.928184509E-3
2.833522485E0,1.598568261E-2,9.704655036E-3,-1.531600952E-3
2.849452661E0,-7.749438286E-3,3.837751597E-2,4.635047913E-2
2.865443872E0,3.242954612E-3,7.051555440E-4,3.269195557E-3
2.881404565E0,-1.833796501E-3,1.743738353E-2,1.524448395E-2
2.897395776E0,-6.867170334E-3,1.870217267E-3,2.243232727E-2
2.913386987E0,-4.336431623E-3,1.895767450E-2,1.045989990E-2
2.929347680E0,2.894759178E-3,1.527775172E-2,3.200817108E-2
2.945338891E0,-1.157346368E-2,1.070528477E-2,3.440570831E-2
2.961330102E0,1.528114080E-4,1.390283369E-2,1.286697388E-2
2.977351831E0,4.621252418E-3,1.951684803E-2,3.681850433E-2
2.993343042E0,-7.843002677E-3,1.504688524E-2,-1.476287842E-3
3.009303735E0,1.789769530E-2,2.657396346E-2,8.113861084E-3
3.025233911E0,2.235542238E-2,6.333965808E-3,1.290988922E-2
3.041255639E0,-2.127885818E-3,-1.061035134E-2,2.489376068E-2
3.057216333E0,-1.683267206E-2,7.331445813E-3,1.293849945E-2
3.073207544E0,-2.493113279E-4,-9.085629135E-3,1.774692535E-2
3.089229272E0,1.842054725E-2,-1.601252332E-2,1.299571991E-2
3.105220483E0,-5.857452750E-3,1.652892679E-3,1.543426514E-2
3.121181177E0,3.860339522E-3,6.898790598E-3,1.547622681E-2
3.137111352E0,-1.702123135E-2,3.849960864E-3,-1.082801819E-2
3.153102563E0,-9.296849370E-3,-1.941278577E-3,-2.036857605E-2
3.169093774E0,5.283087492E-3,7.838040590E-3,1.079082489E-2
3.185084985E0,2.556979656E-3,8.162014186E-3,1.323127747E-2
3.201045678E0,9.831011295E-3,2.667896450E-3,1.328754425E-2
3.217036889E0,5.465582013E-3,8.852802217E-3,-8.185386658E-3
3.233028100E0,1.301708817E-2,-6.846137345E-3,2.544021606E-2
3.248988794E0,1.406595111E-3,-3.974542022E-3,1.836872101E-2
3.264949487E0,1.130147278E-2,3.153532743E-4,6.505966187E-3
3.280910180E0,1.151527464E-2,-9.862601757E-3,1.835823059E-3
3.296901391E0,-4.981338978E-3,-1.453645527E-2,1.394367218E-2
3.312892602E0,-9.349524975E-3,1.313495636E-2,2.097129822E-3
3.328822778E0,-1.124124229E-2,-1.134216785E-2,-9.775161743E-3
3.344813989E0,5.756467581E-3,2.627506852E-3,4.661560059E-3
3.360805200E0,5.653172731E-3,-4.929244518E-3,2.628612518E-2
3.376857446E0,3.483414650E-3,-1.412788033E-2,3.359889984E-2
3.392818139E0,6.424084306E-3,-1.315042377E-3,3.378677368E-2
3.408778833E0,9.130612016E-3,-1.098650694E-2,1.486396790E-2
3.424770044E0,7.155805826E-3,-5.993247032E-3,7.930755615E-3
3.440791772E0,-2.176299691E-3,1.195533574E-2,8.165359497E-3
3.456813501E0,-8.851721883E-3,-1.751400530E-2,-2.036666870E-2
3.472774194E0,3.563463688E-3,5.142271519E-3,-1.544284821E-2
3.488734887E0,-3.593295813E-3,-5.777776241E-3,1.337051392E-2
3.504665063E0,8.174225688E-3,-4.353001714E-3,3.262233734E-2
3.520625757E0,-1.609370112E-3,1.020407677E-2,3.281116486E-2
3.536647485E0,-3.568574786E-3,5.608916283E-3,3.552055359E-2
3.552638696E0,-4.658252001E-4,-2.429723740E-2,2.157878876E-2
3.568629907E0,1.930296421E-2,-2.786889672E-2,1.245117188E-2
3.584590600E0,3.500282764E-4,-2.432462573E-2,-1.827239990E-2
3.600581811E0,-9.146369994E-3,-1.543638110E-2,2.271175385E-2
3.616573022E0,7.994025946E-4,-4.998445511E-3,2.289199829E-2
3.632564233E0,-6.289005280E-3,-1.913011074E-2,4.939365387E-2
3.648555444E0,5.635797977E-3,-1.736363769E-2,2.319812775E-2
3.664516137E0,3.547847271E-3,-8.620053530E-3,2.811813354E-2
3.680507348E0,1.328469813E-2,-1.450985670E-3,2.109813690E-2
3.696468042E0,-8.324086666E-4,-1.526752114E-2,-1.942062378E-2
3.712459253E0,1.626332104E-2,-1.572462916E-2,7.065773010E-3
3.728450464E0,-5.439445376E-3,-9.130865335E-3,1.679611206E-2
3.744441675E0,-7.985286415E-3,-3.018322587E-2,2.417373657E-2
3.760371850E0,1.107431948E-2,-1.655524969E-2,5.259513855E-3
3.776363061E0,8.456572890E-3,-3.061521053E-2,3.188133240E-2
3.792354272E0,1.096135378E-2,-1.765817404E-2,2.271175385E-2
3.808345483E0,1.122401655E-2,-3.449034691E-2,-3.153800964E-3
3.824306177E0,-2.667337656E-3,-2.451062202E-2,1.161575317E-2
3.840327905E0,-7.424160838E-3,-1.449888945E-2,3.587627411E-2
3.856288598E0,-1.945114881E-2,-1.873603463E-2,2.423477173E-2
3.872279809E0,-2.338558435E-3,-1.512759924E-2,1.501941681E-2
3.888271020E0,-9.302705526E-3,-2.134951949E-2,-8.563995361E-3
3.904262231E0,-3.999888897E-3,-1.611974835E-2,4.444503784E-2
3.920192407E0,5.877777934E-3,-3.196391463E-2,-6.771087646E-4
3.936183618E0,1.616016030E-3,-2.391716838E-2,-2.700805664E-3
3.952144311E0,4.494145513E-3,-9.323924780E-3,2.433776855E-3
3.968074487E0,-4.569448531E-3,-1.519972086E-2,1.708698273E-2
3.984065698E0,1.470730454E-2,-2.922374010E-2,1.973056793E-2
4.000026391E0,5.150057375E-3,-2.708074450E-2,3.431987762E-2
4.015956567E0,-1.892048120E-2,-2.706465125E-2,1.301193237E-2
4.032008813E0,9.337745607E-3,-5.374285579E-2,3.000068665E-2
4.048000024E0,-2.760313451E-3,-2.936023474E-2,2.056884766E-2
4.063991235E0,1.161859930E-2,-3.320923448E-2,1.343441010E-2
4.079951928E0,-1.215637475E-2,-3.379657865E-2,8.613586426E-3
4.095912622E0,1.422946900E-2,-1.452961564E-2,2.058982849E-2
4.111964868E0,4.402592778E-3,-3.849554062E-2,2.789592743E-2
4.127956079E0,-1.210304350E-2,-3.095573187E-2,1.139736176E-2
4.143947290E0,-1.159094274E-2,-1.805710793E-2,1.899623871E-2
4.159907983E0,5.628302693E-3,-4.126948118E-2,3.629589081E-2
4.175899194E0,1.102864742E-3,-3.056252003E-2,3.352165222E-3
4.191859887E0,-1.051880419E-3,-6.056237221E-2,8.727073669E-3
4.207820581E0,-3.249987960E-3,-2.883869410E-2,1.887416840E-2
4.223811792E0,8.923776448E-3,-2.448910475E-2,1.939392090E-2
4.239772485E0,-5.292423069E-3,-3.144186735E-2,2.221679688E-2
4.255733178E0,2.064220607E-3,-4.439514875E-2,3.694438934E-2
4.271724389E0,2.369740605E-2,-4.283988476E-2,1.577091217E-2
4.287715600E0,-5.659982562E-4,-2.901518345E-2,1.138496399E-2
4.303676294E0,1.362036914E-2,-2.977341413E-2,1.177787781E-2
4.319698022E0,8.565939963E-3,-3.996407986E-2,9.790420532E-3
4.335658716E0,-8.200079203E-3,-4.012304544E-2,1.022720337E-2
4.351619409E0,6.431601942E-3,-3.927993774E-2,2.254867554E-2
4.367580102E0,1.722402871E-3,-3.856164217E-2,-5.987167358E-3
4.383510278E0,4.386484623E-3,-4.159432650E-2,1.566886902E-2
4.399532007E0,-2.863258123E-5,-4.585582018E-2,1.484870911E-3
4.415553735E0,7.305406034E-3,-4.433393478E-2,3.285980225E-2
4.431514428E0,-1.194809377E-2,-3.681159019E-2,1.882457733E-2
4.447444604E0,-2.314597368E-3,-2.814787626E-2,2.402114868E-2
4.463435815E0,1.446096599E-2,-3.639298677E-2,2.218627930E-2
4.479396509E0,1.008195430E-2,-4.289585352E-2,2.286720276E-2
4.495326684E0,-4.074685276E-3,-2.282607555E-2,-2.447128296E-2
4.511348413E0,2.010075748E-2,-4.661256075E-2,1.656532288E-2
4.527339624E0,-3.708168864E-3,-4.343730211E-2,2.157115936E-2
4.543330835E0,-8.367486298E-3,-2.370035648E-2,2.620697021E-3
4.559291528E0,1.081494242E-2,-2.394956350E-2,3.422927856E-2
4.575252221E0,6.027422845E-3,-3.265190125E-2,4.403495789E-2
4.591243432E0,2.758070827E-2,-3.188979626E-2,2.048492432E-2
4.607204126E0,8.602991700E-3,-4.931020737E-2,-5.730628967E-3
4.623164819E0,-1.524300128E-2,-5.893284082E-2,6.066322327E-3
4.639125512E0,2.057410032E-2,-5.093669891E-2,1.519489288E-2
4.655086206E0,-8.324623108E-3,-7.157963514E-2,4.348945618E-2
4.671077417E0,2.464694530E-2,-6.289321184E-2,2.890300751E-2
4.687038110E0,1.002686471E-2,-6.349867582E-2,-9.443283081E-3
4.703029321E0,2.863816917E-3,-7.860189676E-2,1.940155029E-2
4.719020532E0,2.845734358E-3,-1.049025655E-1,2.435874939E-2
4.735042261E0,5.365632474E-3,-9.060990810E-2,-1.395511627E-2
4.751002954E0,1.257184893E-2,-9.445172548E-2,1.450824738E-2
4.766963647E0,6.677359343E-4,-9.827870131E-2,5.015754700E-2
4.782924341E0,2.190785855E-2,-9.470093250E-2,1.911735535E-2
4.798885034E0,-6.900526583E-3,-1.139604449E-1,1.465415955E-2
4.814906762E0,9.795911610E-3,-1.236155629E-1,2.695369720E-2
4.830867456E0,1.206392050E-2,-1.300232410E-1,5.628585815E-3
4.846828149E0,-1.593232155E-4,-1.146033406E-1,-3.260135651E-2
4.862819360E0,-2.453237772E-3,-1.138148904E-1,-1.758575439E-3
4.878841089E0,-1.702155173E-2,-9.892970324E-2,4.963874817E-3
4.894862817E0,-5.046673119E-3,-1.220886707E-1,2.863025665E-2
4.910823511E0,4.512690008E-3,-1.286962032E-1,3.106403351E-2
4.926753686E0,1.867083460E-2,-1.370331049E-1,1.926422119E-4
4.942744897E0,9.105183184E-3,-1.324340105E-1,7.693290710E-3
4.958705591E0,-1.725330204E-2,-1.597799063E-1,1.274585724E-2
4.974727319E0,6.682366133E-3,-1.380795240E-1,-1.118564606E-2
4.990688012E0,6.658524275E-3,-1.446635723E-1,3.054618835E-3
5.006648706E0,9.044103324E-3,-1.623393297E-1,7.779121399E-3
5.022609399E0,4.241049290E-3,-1.440440416E-1,-6.645202637E-3
5.038600610E0,-1.507649571E-2,-1.440208554E-1,-1.159763336E-2
5.054622339E0,-1.271694899E-2,-1.329603791E-1,5.100250244E-3
5.070583032E0,1.099772751E-2,-1.303011775E-1,-1.147270203E-2
5.086543725E0,8.410796523E-3,-1.272836924E-1,1.268291473E-2
5.102473901E0,6.091699004E-3,-1.624405384E-1,-6.081581116E-3
5.118434595E0,-1.061667502E-2,-1.674789190E-1,-1.311302185E-2
5.134456323E0,8.608922362E-3,-1.568304300E-1,-1.098346710E-2
5.150417016E0,1.093591750E-2,-1.424766779E-1,2.921581268E-2
5.166377710E0,-1.408621669E-3,-1.537808776E-1,5.271148682E-2
5.182368921E0,3.000169992E-3,-1.376563311E-1,3.351879120E-2
5.198360132E0,-1.628691703E-2,-1.644699574E-1,1.226997375E-2
5.214351343E0,9.919799864E-3,-1.676720381E-1,-1.378726959E-2
5.230312036E0,4.195421934E-4,-1.512991190E-1,-1.844406128E-3
5.246272729E0,-4.139460623E-3,-1.667441130E-1,9.882926941E-3
5.262263940E0,4.997327924E-4,-1.345886588E-1,9.624481201E-3
5.278224634E0,-6.811663508E-3,-1.676182747E-1,-8.201599121E-5
5.294124292E0,-1.162676513E-2,-1.549670100E-1,1.672363281E-2
5.310146020E0,9.798385203E-3,-1.598091125E-1,7.309913635E-3
5.326137231E0,2.476915717E-3,-1.486236453E-1,-6.941795349E-3
5.342128442E0,7.355526090E-3,-1.643027067E-1,-4.639625549E-3
5.358089136E0,-2.392590046E-3,-1.531841159E-1,2.147388458E-2
5.374049829E0,-7.323496044E-3,-1.576524973E-1,6.968498230E-3
5.390041040E0,4.479788244E-3,-1.573023200E-1,2.136039734E-2
5.406001733E0,6.612531841E-3,-1.504108906E-1,1.432609558E-2
5.421962427E0,-1.517026126E-2,-1.570820212E-1,7.346153259E-3
5.437923120E0,-8.048370481E-3,-1.685712934E-1,-2.030372620E-3
5.453944848E0,-5.739092827E-3,-1.723172665E-1,-1.153469086E-2
5.469905542E0,-1.056800783E-2,-1.762196422E-1,-1.403236389E-2
5.485835718E0,-1.514028758E-2,-1.724347472E-1,7.277488708E-3
5.501826928E0,1.108361781E-2,-1.588277221E-1,9.456634521E-3
5.517787622E0,-5.812272429E-3,-1.498901844E-1,9.414672852E-3
5.533748315E0,-5.640402436E-3,-1.540249586E-1,4.792881012E-2
5.549770044E0,6.490908563E-3,-1.690014601E-1,7.680892944E-3
5.565791772E0,-1.040668041E-2,-1.678788662E-1,-3.500080109E-2
5.581721948E0,-1.028528064E-2,-1.704114676E-1,1.064682007E-2
5.597713159E0,-1.020258665E-2,-1.574618816E-1,-3.818511963E-3
5.613673852E0,-2.420017123E-2,-1.777937412E-1,-1.680374146E-3
5.629634546E0,-4.706420004E-3,-1.540653110E-1,-4.260063171E-3
5.645595239E0,-7.105335593E-3,-1.695109010E-1,1.002979279E-2
5.661586450E0,-9.255588055E-3,-1.726332903E-1,2.690315247E-2
5.677577661E0,-6.651282310E-3,-1.786113977E-1,-1.579284668E-3
5.693568872E0,-1.126432419E-2,-1.587333083E-1,5.820274353E-3
5.709529565E0,1.011498272E-3,-1.763313413E-1,2.268505096E-2
5.725490259E0,-1.065522432E-2,-1.645335555E-1,-1.272201538E-3
5.741481470E0,1.131414622E-2,-1.733775139E-1,-1.395225525E-3
5.757472680E0,-3.308191895E-3,-1.709264517E-1,4.632949829E-2
5.773402856E0,1.589288563E-2,-1.583409905E-1,-3.907203674E-3
5.789424585E0,1.128544658E-2,-1.811424494E-1,-1.323699951E-2
5.805415796E0,4.175879061E-3,-1.710348725E-1,1.330375671E-2
5.821407007E0,6.703183055E-3,-1.643930674E-1,-3.222560883E-2
5.837367700E0,-1.719296724E-2,-1.700738668E-1,-1.347255707E-2
5.853328393E0,-2.793096006E-3,-1.609901190E-1,2.190303802E-2
5.869319604E0,2.140171826E-3,-1.583121419E-1,2.142524719E-2
5.885310815E0,-1.241939515E-2,-1.651362181E-1,2.591323853E-2
5.901302026E0,-1.465283334E-2,-1.637792587E-1,1.131153107E-2
5.917262720E0,-2.804920077E-4,-1.526313424E-1,-2.210044861E-2
5.933253930E0,-1.003195345E-2,-1.433920264E-1,2.336883545E-2
5.949214624E0,-2.911590040E-3,-1.520331502E-1,6.510734558E-3
5.965205835E0,1.128024608E-2,-1.284025311E-1,1.846313477E-2
5.981166528E0,-9.185150266E-4,-1.377062201E-1,-6.694793701E-4
5.997127221E0,-5.744867027E-3,-1.054769754E-1,-1.718997955E-2
6.013118432E0,-1.018837094E-3,-1.106147766E-1,1.869964600E-2
6.029109643E0,1.533802599E-2,-9.834724665E-2,2.781486511E-2
6.045100854E0,5.411259830E-3,-1.069688201E-1,1.063346863E-3
6.061061548E0,-9.367324412E-3,-1.038525105E-1,1.995086670E-2
6.077052759E0,-1.937909424E-2,-1.049341559E-1,1.493740082E-2
6.093013452E0,-7.742412388E-3,-1.018536091E-1,1.482963562E-2
6.109004663E0,1.100463420E-2,-7.716625929E-2,3.835487366E-2
