"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.056791224E0,-1.413901895E-2,1.229345798E-4,4.418945312E-2
1.072782435E0,-9.397953749E-3,2.707988024E-3,1.093864441E-3
1.088682093E0,-9.481459856E-3,2.682247758E-2,5.616092682E-2
1.104612269E0,-2.156764269E-3,-9.042195976E-3,1.545619965E-2
1.120603480E0,2.583727241E-3,7.812976837E-3,5.376338959E-2
1.136503138E0,-1.178168505E-2,1.504330337E-2,4.418659210E-2
1.152494349E0,-9.577244520E-3,3.071665764E-3,2.024650574E-2
1.168394007E0,-2.154819667E-2,-1.363919675E-2,2.503490448E-2
1.184324183E0,-7.135316730E-3,2.236850560E-2,2.982234955E-2
1.200345911E0,-1.684658974E-2,3.206390887E-2,2.264118195E-2
1.216245569E0,-1.443097740E-2,-4.090242088E-3,4.179573059E-2
1.232145228E0,-5.044281483E-3,7.833249867E-3,2.025032043E-2
1.248166956E0,-1.709660143E-2,-1.129058376E-2,2.503967285E-2
1.264097132E0,-3.869886696E-2,7.898122072E-3,4.658889771E-2
1.280088343E0,1.919493079E-3,3.043994308E-3,2.025318146E-2
1.296018519E0,-1.257274300E-2,7.866576314E-3,2.025508881E-2
1.312009730E0,-1.982122660E-2,7.657773793E-3,3.462219238E-2
1.327939905E0,-7.682546973E-3,1.003675163E-2,3.940868378E-2
1.343961634E0,-7.647082210E-3,2.982452512E-3,2.743721008E-2
1.359922327E0,8.905395865E-3,1.029942185E-2,3.701496124E-2
1.375883021E0,-2.705314010E-2,-8.722588420E-3,2.504348755E-2
1.391904749E0,-1.748893410E-2,8.510798216E-4,5.616855621E-2
1.407834925E0,-1.269061118E-2,1.749622077E-2,3.222751617E-2
1.423856653E0,-7.850974798E-3,5.559369922E-3,5.377388000E-2
1.439817347E0,-7.905542850E-3,1.286875457E-2,3.462028503E-2
1.455839075E0,-1.271121949E-2,-1.466549933E-3,3.701496124E-2
1.471799769E0,-1.529135555E-2,9.451359510E-4,1.546859741E-2
1.487790980E0,-1.777326316E-2,1.771961153E-2,3.222942352E-2
1.503751673E0,-8.036538959E-3,-1.382067800E-3,2.265071869E-2
1.519742884E0,-1.280537993E-2,1.303120703E-2,4.898548126E-2
1.535703577E0,-1.048730314E-2,-1.812576130E-2,1.068019867E-2
1.551664271E0,-1.291779429E-2,1.055032015E-3,5.377578735E-2
1.567685999E0,-2.005517483E-2,-1.347944140E-3,2.983283997E-2
1.583616175E0,-2.974877506E-2,-3.696136177E-3,3.222942352E-2
1.599576868E0,-2.018031478E-2,-3.603152931E-3,2.983379364E-2
1.615537562E0,1.252934337E-3,1.296550781E-2,1.547145844E-2
1.631437220E0,-6.006434560E-3,3.342874348E-3,3.462600708E-2
1.647428431E0,-5.703568459E-3,-6.183058023E-3,-4.917526245E-2
1.663328089E0,-1.089937985E-2,-1.250311732E-3,5.856800079E-2
1.679319300E0,-1.072515547E-2,2.510485053E-2,1.786518097E-2
1.695310511E0,1.277253032E-3,-9.858831763E-4,3.498077393E-3
1.711332239E0,-2.257515490E-2,1.585962623E-2,2.504348755E-2
1.727292933E0,-8.204132318E-3,3.023390472E-2,1.786136627E-2
1.743253626E0,-3.378510475E-3,-1.035111770E-2,1.067733765E-2
1.759244837E0,-2.248188853E-2,2.082161605E-2,2.264690399E-2
1.775205530E0,-8.179992437E-4,1.594407111E-2,3.222274780E-2
1.791105189E0,-1.999112964E-2,3.895066679E-3,2.264690399E-2
1.807126917E0,8.696347475E-3,6.416402757E-3,3.940582275E-2
1.823057093E0,-9.493380785E-4,1.625008881E-3,3.222370148E-2
1.839048304E0,-5.929097533E-3,-3.114871681E-3,3.701496124E-2
1.855008997E0,-1.296719164E-2,-3.065064549E-3,2.025222778E-2
1.870939173E0,-2.514947951E-2,-7.902108133E-3,3.222751617E-2
1.886930384E0,-8.794218302E-3,1.911699772E-3,5.617332458E-2
1.902891077E0,-8.694440126E-3,1.870481670E-2,-6.078720093E-3
1.918851771E0,-6.387516856E-3,1.867751777E-2,2.744293213E-2
1.934812464E0,-8.678957820E-3,-4.982501268E-4,2.504634857E-2
1.950773157E0,-1.824169606E-2,-4.264190793E-4,3.701782227E-2
1.966764368E0,-1.588525623E-2,9.117566049E-3,3.462314606E-2
1.982664026E0,3.335148096E-3,2.591829002E-2,1.786327362E-2
1.998655237E0,-2.079363167E-2,1.920819283E-3,2.983665466E-2
2.014615931E0,-1.369800419E-2,-2.908848226E-3,3.941440582E-2
2.030515589E0,-8.751496673E-3,2.342239767E-2,4.659652710E-2
2.046537318E0,-1.812323183E-2,-5.129784346E-3,3.496170044E-3
2.062436976E0,-8.826926351E-3,6.793454289E-3,2.744293213E-2
2.078428187E0,-8.943676949E-3,-2.645589411E-3,2.983665466E-2
2.094358362E0,-6.618499756E-3,1.421459764E-2,8.289337158E-3
2.110319056E0,-6.587058306E-3,-1.077875495E-4,5.377864838E-2
2.126340784E0,-1.840561628E-3,-8.936971426E-5,5.377864838E-2
2.142240443E0,-9.148240089E-3,7.051639259E-3,1.068496704E-2
2.158231653E0,4.416555166E-4,1.198071241E-2,3.702068329E-2
2.174161829E0,-2.031922340E-3,1.677376777E-2,6.814575195E-2
2.190122523E0,-3.065448254E-2,1.197596639E-2,1.307773590E-2
2.206113734E0,-1.620804518E-2,4.932522774E-3,4.898834229E-2
2.222013392E0,-1.618290693E-2,9.797818959E-3,2.744102478E-2
2.238004603E0,-3.757448494E-2,-4.541620612E-3,2.743816376E-2
2.253965296E0,3.197774291E-3,2.559579909E-3,3.701496124E-2
2.269925989E0,-1.355908066E-2,1.698845625E-2,3.496170044E-3
2.285825648E0,3.047719598E-3,1.226077974E-2,4.419803619E-2
2.301725306E0,-6.533890963E-3,7.468260825E-3,3.222751617E-2
2.317716517E0,4.584491253E-4,1.226041466E-2,3.701782227E-2
2.333677210E0,-2.111476660E-2,7.487826049E-3,8.288383484E-3
2.349637903E0,-9.150743484E-3,2.771005034E-3,3.462314606E-2
2.365629114E0,-3.068468720E-2,7.584229112E-3,4.180622101E-2
2.381559290E0,-1.643029600E-2,9.854346514E-3,4.659748077E-2
2.397550501E0,-9.159088135E-3,1.455941051E-2,8.289337158E-3
2.413480677E0,-1.151241362E-2,2.361238003E-4,4.659557343E-2
2.429471888E0,-1.376930624E-2,2.408529818E-2,4.419994354E-2
2.445402064E0,-2.328523993E-2,1.215268672E-2,1.786327362E-2
2.461332239E0,7.159858942E-4,9.753704071E-3,2.265071869E-2
2.477353968E0,-1.783207059E-3,5.074791610E-3,1.786327362E-2
2.493284144E0,-4.212751985E-3,7.594540715E-3,3.222846985E-2
2.509214319E0,-1.607998461E-2,1.954834908E-2,8.284568787E-3
2.525205530E0,3.120586276E-3,2.192673087E-2,8.284568787E-3
2.541105189E0,-1.120859385E-2,2.820193768E-3,4.419612885E-2
2.557065882E0,-1.361707598E-2,4.751458764E-4,3.701400757E-2
2.572996058E0,-4.011705518E-3,5.177177489E-3,3.461933136E-2
2.588987269E0,-1.379253715E-2,2.936504781E-3,5.616855621E-2
2.604917444E0,-1.876443624E-3,1.492682844E-2,2.983283997E-2
2.620939173E0,-6.659954786E-3,1.502344012E-2,4.898548126E-2
2.636899866E0,4.708468914E-4,5.453616381E-3,4.419803619E-2
2.652860560E0,-4.217922688E-3,1.747672260E-2,2.983188629E-2
2.668882288E0,-4.319563508E-3,1.518746465E-2,2.504348755E-2
2.684812464E0,5.397826433E-3,8.646547794E-4,1.307106018E-2
2.700834193E0,5.446717143E-3,1.053915173E-2,5.137634277E-2
2.716794886E0,1.145780087E-3,2.738504857E-2,5.879402161E-3
2.732786097E0,-8.660107851E-3,5.953833461E-3,5.881309509E-3
2.748777308E0,8.980929852E-4,1.535952836E-2,2.503585815E-2
2.764768519E0,-8.460789919E-3,1.291155070E-2,3.700542450E-2
2.780759730E0,3.634318709E-3,2.730158716E-2,2.263832092E-2
2.796720423E0,-2.266922593E-2,1.295642555E-2,3.700256348E-2
2.812681116E0,-1.308500022E-2,-8.592624217E-3,2.263736725E-2
2.828672327E0,-8.381173015E-3,5.839273334E-3,2.982044220E-2
2.844663538E0,-1.024469733E-3,5.897767842E-3,2.981758118E-2
2.860563196E0,-2.087906003E-3,1.580727100E-2,-6.118106842E-2
2.876554407E0,-1.694837958E-2,1.580856740E-2,5.614089966E-2
2.892484583E0,-2.179789543E-2,1.389041543E-3,1.783466339E-2
2.908445276E0,-9.952962399E-3,1.574087888E-2,-6.105422974E-3
2.924436487E0,-6.443113089E-4,-9.833127260E-4,3.220558167E-2
2.940336146E0,-5.612626672E-3,1.112485677E-2,3.220748901E-2
2.956327357E0,-6.028503180E-3,8.820593357E-3,3.460502625E-2
2.972288050E0,-1.576784998E-2,6.396479905E-3,2.263736725E-2
2.988187708E0,-1.104523242E-2,1.369553059E-2,1.784896851E-2
3.004209437E0,-2.055278420E-2,2.331414819E-2,4.657840729E-2
3.020109095E0,-8.940249681E-4,9.329937398E-3,1.064233780E-1
3.036100306E0,1.163788140E-2,1.656018943E-2,2.740764618E-2
3.052060999E0,-4.422858357E-3,2.612765133E-2,2.979278564E-2
3.067960657E0,-2.825995535E-2,6.852596998E-3,-8.515357971E-3
3.083982386E0,-1.354198903E-2,-5.222909153E-3,4.894161224E-2
3.099912562E0,-1.080870628E-3,-7.619518787E-3,4.654121399E-2
3.115903773E0,-8.091017604E-3,9.211793542E-3,2.259635925E-2
3.131864466E0,-1.516332477E-2,-7.543366402E-3,3.456592560E-2
3.147825159E0,1.622366905E-2,1.159787178E-2,2.498531342E-2
3.163846888E0,-3.140801191E-2,4.592411220E-3,2.019309998E-2
3.179807581E0,-1.428811997E-2,1.894532889E-2,5.131340027E-2
3.195798792E0,-2.176612616E-3,2.613966167E-2,5.849266052E-2
3.211728968E0,-9.223751724E-3,2.364333719E-2,2.976131439E-2
3.227628626E0,-9.436823428E-3,1.175733656E-2,2.258205414E-2
3.243650355E0,9.357407689E-3,-2.242922783E-4,5.371093750E-2
3.259580530E0,-2.625986934E-3,1.183007658E-2,3.695201874E-2
3.275541224E0,-2.170744538E-2,1.197845489E-2,2.018928528E-2
3.291501917E0,-7.362902164E-3,-3.857910633E-5,2.258491516E-2
3.307462610E0,-1.144707203E-4,1.428811252E-2,4.652595520E-2
3.323484339E0,1.649394631E-2,2.299167216E-3,1.710271835E-1
3.339414515E0,-1.696203649E-2,3.086791188E-2,5.131721497E-2
3.355436243E0,-8.321821690E-3,2.158085257E-2,8.232116699E-3
3.371366419E0,-9.317561984E-3,2.732045949E-3,2.500152588E-2
3.387327112E0,-1.219407469E-2,7.763221860E-3,2.979469299E-2
3.403287806E0,-1.251975447E-2,1.503230631E-2,4.655838013E-2
3.419187464E0,-2.193605900E-2,1.740808040E-2,2.021980286E-2
3.435148157E0,1.653069258E-2,3.427563608E-2,3.937053680E-2
3.451108851E0,-3.006231040E-2,3.303602338E-3,1.301670074E-2
3.467039026E0,-3.697773814E-2,3.733776510E-3,1.061630249E-2
3.483030237E0,-5.806878209E-3,1.128864288E-2,1.540184021E-2
3.498990931E0,-6.974637508E-4,1.851174980E-2,2.258014679E-2
3.514982142E0,-1.214576513E-2,1.129696518E-2,1.778507233E-2
3.530942835E0,-2.904192358E-2,9.281575680E-3,2.975463867E-2
3.546842493E0,4.646614194E-3,9.797014296E-3,7.284450531E-2
3.562864222E0,3.105223179E-3,7.640682161E-3,6.086158752E-2
3.578763880E0,-3.069439530E-2,5.100637674E-3,2.016448975E-2
3.594724573E0,-1.902237535E-2,1.948733628E-2,1.059150696E-2
3.610715784E0,-1.961967349E-2,1.678207889E-2,4.172611237E-2
3.626645960E0,-2.921789885E-3,2.126256377E-2,2.736377716E-2
3.642637171E0,-3.088071942E-3,-2.659611404E-3,3.694248199E-2
3.658597864E0,-2.132326365E-2,1.403540373E-2,-1.376152039E-3
3.674589075E0,-1.386573166E-2,1.860304922E-2,3.453445435E-2
3.690549769E0,-1.120474190E-2,1.350002736E-2,2.016735077E-2
3.706510462E0,-1.608316600E-2,-3.182604909E-3,2.974510193E-2
3.722532191E0,-2.722645551E-2,2.056002617E-2,1.537132263E-2
3.738553919E0,-1.547288895E-2,1.828338951E-2,1.058387756E-2
3.754514612E0,-1.085729152E-2,-7.783301175E-3,2.734470367E-2
3.770475306E0,-6.815657020E-3,3.064532578E-2,2.974700928E-2
3.786497034E0,-2.631267160E-2,3.083316237E-2,6.326961517E-2
3.802488245E0,-1.327290386E-2,-9.642455727E-3,5.793571472E-3
3.818479456E0,-1.067025214E-2,1.186243445E-2,3.691577911E-2
3.834470667E0,-1.929554343E-2,1.423065737E-2,2.732753754E-2
3.850431360E0,-1.874870807E-2,1.450095326E-2,2.492427826E-2
3.866392054E0,-3.079568595E-2,1.712313294E-2,3.689479828E-2
3.882413782E0,-1.927621663E-3,5.594752729E-3,3.449535370E-2
3.898343958E0,-1.581450552E-2,3.299869597E-3,2.012348175E-2
3.914335169E0,5.785360932E-3,3.357723355E-3,2.491092682E-2
3.930295862E0,-1.665947586E-2,1.297412440E-2,2.971076965E-2
3.946256556E0,-1.990732551E-2,2.025711164E-2,5.366325378E-2
3.962247767E0,-1.323402673E-2,1.578290761E-2,2.254295349E-2
3.978238978E0,-2.027499676E-2,2.565453574E-2,3.211688995E-2
3.994230189E0,-1.231104136E-2,8.874621242E-3,2.731800079E-2
4.010190882E0,-4.502229393E-3,9.189497679E-3,8.154869080E-3
4.026090540E0,-2.585256845E-2,2.197120339E-3,2.730464935E-2
4.042112269E0,7.607042789E-5,4.557520151E-5,2.970218658E-2
4.058042444E0,-1.262042671E-2,5.019385368E-3,2.492237091E-2
4.074033655E0,-1.349740475E-2,2.752047032E-3,2.253818512E-2
4.090024866E0,-2.588105947E-2,1.012889668E-2,2.254295349E-2
4.105955042E0,-9.031243622E-3,1.488842443E-2,3.690624237E-2
4.121946253E0,-4.145070910E-3,1.508006454E-2,2.014541626E-2
4.137906946E0,-2.134476602E-2,-1.155998558E-3,1.296520233E-2
4.153898157E0,-5.020752549E-3,2.565339580E-2,8.179664612E-3
4.169858851E0,-2.660907060E-2,-6.114281714E-4,1.296806335E-2
4.185758509E0,-9.980238974E-3,9.382996708E-3,3.930282593E-2
4.201780237E0,-2.681606263E-2,2.634268254E-3,3.451347351E-2
4.217740931E0,-3.060683608E-3,2.697278932E-2,2.972507477E-2
4.233701624E0,-1.782508194E-2,1.792579889E-2,1.775646210E-2
4.249662318E0,-1.401641220E-2,-7.425751537E-3,1.004219055E-3
4.265592493E0,6.713166833E-3,1.194003969E-3,3.691959381E-2
4.281614222E0,-2.744350582E-2,-4.635307938E-3,4.170989990E-2
4.297544398E0,-6.005734205E-3,2.787419781E-2,3.691577911E-2
4.313535609E0,-3.438472748E-3,-4.382379353E-3,2.014636993E-2
4.329465784E0,-7.909461856E-3,1.335044205E-2,2.013778687E-2
4.345426478E0,-9.829401970E-4,5.010697991E-3,4.647159576E-2
4.361417689E0,-6.937623024E-3,1.737287641E-2,6.323242188E-2
4.377317347E0,-1.008097827E-2,-6.278272718E-3,2.731895447E-2
4.393308558E0,-3.209801763E-2,-1.576609910E-3,1.294898987E-2
4.409269251E0,-1.322594285E-2,4.093084484E-3,2.731609344E-2
4.425199427E0,-2.520254254E-2,6.276186556E-3,3.449821472E-2
4.441221155E0,6.385490298E-3,1.335409656E-2,3.688716888E-2
4.457151331E0,-1.944503933E-2,1.605523378E-2,3.448486328E-2
4.473142542E0,-2.161493897E-2,-9.633379057E-3,3.355026245E-3
4.489103235E0,-1.229766011E-2,-9.094232693E-3,5.749702454E-3
4.505063929E0,-1.037864387E-2,8.202858269E-3,3.448486328E-2
4.521055140E0,-1.305767894E-2,2.544650063E-2,2.251625061E-2
4.536985316E0,2.323389053E-4,1.284189150E-2,3.689002991E-2
4.552976526E0,-1.205109060E-2,5.459152162E-3,2.730941772E-2
4.568876185E0,-1.721120626E-2,1.286784001E-2,1.533508301E-2
4.584836878E0,6.317824125E-3,1.088827848E-2,3.688049316E-2
4.600736536E0,-1.576259732E-2,2.762782946E-2,3.448581696E-2
4.616758265E0,-1.331673563E-2,3.544004634E-3,3.448009491E-2
4.632718958E0,-1.091527939E-2,1.357936859E-2,2.011394501E-2
4.648679651E0,-8.536279202E-3,1.438737474E-2,4.405403137E-2
4.664640345E0,-2.027010173E-2,5.558224395E-3,-3.834724426E-3
4.680601038E0,-1.775708050E-2,3.388138860E-2,4.404449463E-2
4.696622767E0,-7.089644670E-3,1.329467818E-2,3.444576263E-2
4.712583460E0,-1.009926200E-2,-2.338957228E-2,8.974075317E-4
4.728483118E0,-1.417774707E-2,-6.762472447E-3,3.280639648E-3
4.744474329E0,6.912723184E-3,1.496060286E-2,1.525688171E-2
4.760373987E0,1.749664545E-3,1.709493250E-2,6.075286865E-2
4.776304163E0,-1.225112379E-2,1.597467810E-2,3.919887543E-2
4.792325892E0,3.827556968E-3,1.503242180E-2,4.156780243E-2
4.808317103E0,-3.468081355E-3,-2.023682743E-2,1.998806000E-2
4.824247278E0,-2.441786975E-2,-1.235745847E-2,3.195476532E-2
4.840269007E0,-1.236896962E-2,4.059185740E-3,4.632282257E-2
4.856199183E0,1.985132694E-3,7.413213607E-3,3.675079346E-2
4.872190394E0,-5.261406302E-3,3.633461893E-3,3.196525574E-2
4.888151087E0,4.141569138E-3,1.230182778E-2,3.915214539E-2
4.904111780E0,-5.367413163E-3,2.420624718E-2,3.915023804E-2
4.920102991E0,-1.224959642E-2,-1.090292260E-2,2.238845825E-2
4.936002650E0,-1.657012105E-2,-1.883447357E-2,2.238655090E-2
4.951993860E0,-6.694376469E-3,-1.908762753E-2,1.759910583E-2
4.967954554E0,-1.149297506E-2,-1.692105643E-2,1.281547546E-2
4.983915247E0,-6.755381823E-3,-5.049305037E-3,2.479171753E-2
4.999906458E0,-2.083149552E-2,-7.290491834E-3,2.719020844E-2
5.015806116E0,3.469809890E-3,4.803262651E-3,2.240467072E-2
5.031766810E0,8.400872350E-3,9.979307652E-5,3.438186646E-2
5.047727503E0,3.849372268E-3,-6.560266018E-3,2.481269836E-2
5.063657679E0,6.670266390E-3,-2.295778692E-2,3.918266296E-2
5.079679407E0,-2.473168075E-3,1.823342964E-2,2.243041992E-2
5.095609583E0,-6.925955415E-3,-4.902455956E-3,1.765155792E-2
5.111631312E0,-1.612008363E-2,-1.299528778E-2,3.203105927E-2
5.127561487E0,5.905181170E-3,-2.132893354E-2,8.101463318E-3
5.143522181E0,-1.056700945E-2,-3.161802888E-4,3.923225403E-2
5.159482874E0,-1.511830091E-2,-9.420908988E-3,1.289653778E-2
5.175413050E0,-2.211906761E-2,-1.418042183E-2,5.120182037E-2
5.191434778E0,-1.916028559E-2,-2.540811151E-2,3.922748566E-2
5.207334437E0,-4.200264812E-3,-2.668131143E-2,3.204441071E-2
5.223295130E0,-3.784663975E-3,3.853812814E-4,3.443717957E-2
5.239286341E0,-8.496396244E-3,-9.285945445E-3,9.174346924E-4
5.255185999E0,-1.332454383E-3,-2.077627182E-2,2.007293701E-2
5.271207728E0,-2.758662403E-2,-1.134518534E-2,3.205776215E-2
5.287107386E0,-3.202579916E-3,-1.273544878E-2,3.207397461E-2
5.303068079E0,-2.825208008E-3,-1.270623505E-2,1.293182373E-2
5.319059290E0,-1.925700158E-2,-2.749869227E-2,3.209495544E-2
5.334958948E0,6.296485662E-5,2.880573273E-3,2.013301849E-2
5.350919642E0,1.200441271E-2,-3.388798982E-2,3.211593628E-2
5.366880335E0,-2.239033580E-3,-2.352464944E-2,-8.582115173E-3
5.382810511E0,-1.178482175E-2,-1.664435863E-2,3.929996490E-2
5.398832239E0,-1.390127093E-2,-8.707299829E-3,2.970790863E-2
5.414762415E0,1.256491989E-2,-2.712525427E-2,3.448200226E-2
5.430723109E0,-4.036203027E-3,-2.733276784E-2,2.729701996E-2
5.446653284E0,1.029426605E-2,-3.357939422E-2,2.730369568E-2
5.462552943E0,-1.142635942E-2,-3.296931833E-2,1.773357391E-2
5.478544153E0,5.539588630E-3,-1.097246259E-2,4.646492004E-2
5.494474329E0,8.492916822E-4,-3.539010882E-2,4.408264160E-2
5.510465540E0,-1.800564677E-2,-2.190298587E-2,2.495479584E-2
5.526426234E0,-8.851364255E-4,-1.334255189E-2,1.540470123E-2
5.542417444E0,-7.898658514E-3,-5.931816995E-3,2.021217346E-2
5.558378138E0,4.332751036E-3,-4.003869742E-2,4.656124115E-2
5.574308314E0,1.852624118E-3,-3.904456645E-2,2.023410797E-2
5.590299525E0,-5.253799260E-3,-2.492036670E-2,3.699111938E-2
5.606199183E0,1.410551369E-2,-3.765283525E-2,7.289409637E-2
5.622190394E0,-1.213418692E-2,-2.216041088E-2,2.741432190E-2
5.638090052E0,-2.056971192E-3,-3.723940253E-2,2.983760834E-2
5.653989710E0,7.954970002E-3,-4.729293287E-2,1.074218750E-2
5.669980921E0,1.064699888E-2,-3.615478426E-2,3.237724304E-2
5.685941614E0,3.374084830E-3,-3.874234855E-2,1.809120178E-2
5.701932825E0,-6.242156029E-3,-3.164198250E-2,1.575088501E-2
5.717924036E0,-3.787912428E-3,-3.944602609E-2,2.534866333E-2
5.733854212E0,2.259977162E-2,-4.818667471E-2,3.730010986E-2
5.749814905E0,-4.225268960E-3,-4.174739122E-2,2.529811859E-2
5.765806116E0,7.596194744E-3,-3.702344745E-2,3.484821320E-2
5.781827845E0,-1.423425227E-2,-5.208042264E-2,4.920864105E-2
5.797819056E0,-2.338863909E-3,-3.654672205E-2,2.049350739E-2
5.813810267E0,-2.215795219E-3,-4.472788423E-2,1.332569122E-2
5.829770960E0,4.944078624E-3,-6.098499894E-2,1.572513580E-2
5.845792689E0,-2.383992076E-3,-7.379589975E-2,4.444789886E-2
5.861753382E0,6.858944893E-3,-4.929194599E-2,4.922008514E-2
5.877775110E0,-2.934448421E-3,-6.853785366E-2,3.722381592E-2
5.893705286E0,1.801736653E-3,-4.083238542E-2,3.721332550E-2
5.909696497E0,1.134980470E-2,-4.604755342E-2,3.962898254E-2
5.925657191E0,-3.097735345E-3,-7.369239628E-2,3.727531433E-2
5.941648401E0,-1.514817774E-2,-6.702429801E-2,2.056694031E-2
5.957578577E0,-3.214687109E-3,-7.560211420E-2,2.300262451E-2
5.973600306E0,1.782290637E-3,-6.847169995E-2,2.542304993E-2
5.989530482E0,-2.799049020E-3,-5.890744925E-2,2.545166016E-2
6.005491175E0,-1.229993999E-2,-6.677074730E-2,3.026103973E-2
6.021512903E0,-1.698511094E-2,-7.204347849E-2,3.986072540E-2
6.037504114E0,1.177047193E-2,-9.578731656E-2,1.595306396E-2
6.053495325E0,-7.364153862E-3,-7.696354389E-2,2.316474915E-2
6.069486536E0,-5.052022636E-3,-5.383832753E-2,6.388759613E-2
6.085447230E0,-1.485235989E-2,-5.854576826E-2,1.840209961E-2
6.101407923E0,-2.924546599E-3,-6.916257739E-2,2.560424805E-2
