"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.117792570E-1,-1.884157769E-2,-5.176086724E-2,4.790401459E-2
6.277704680E-1,1.186400931E-2,-3.542126715E-2,1.484651566E-1
6.437311610E-1,3.756241500E-2,1.362377219E-2,-3.827953339E-2
6.596918550E-1,-1.910839230E-2,2.468521893E-2,-1.436147690E-1
6.757135830E-1,-2.175874263E-2,1.694430225E-2,1.054029465E-1
6.916742770E-1,-2.596483566E-2,-1.736881584E-2,8.147525787E-2
7.076349700E-1,-5.019249395E-2,6.137322634E-3,-3.231363297E-1
7.235956630E-1,4.900118709E-2,2.009264380E-2,4.502229691E-1
7.395563570E-1,1.436856836E-1,-1.503065228E-2,-1.578903198E-1
7.555780850E-1,4.456180334E-2,-5.464629829E-2,-1.722383499E-1
7.715387790E-1,-4.099810869E-2,-8.810171485E-2,2.731447220E-1
7.875299890E-1,-3.710633609E-3,-1.312313080E-1,7.685184479E-2
8.034906830E-1,9.718903899E-2,-5.452478677E-2,4.093837738E-2
8.194513760E-1,1.211204752E-1,2.312000841E-2,1.127700806E-1
8.354731050E-1,5.084577575E-2,1.164643466E-1,5.771827698E-2
8.514337980E-1,-3.691122681E-2,1.159210950E-1,-1.647090912E-2
8.674250090E-1,-6.478580087E-2,7.771118730E-2,2.741813660E-3
8.833857020E-1,-3.958145902E-2,-4.202127457E-6,3.872966766E-2
8.993463960E-1,3.597735241E-2,-4.968284816E-2,4.119968414E-2
9.153681240E-1,5.187221989E-2,-9.294670075E-2,5.702972412E-4
9.313288180E-1,3.087851405E-2,-1.259087026E-1,1.741790771E-2
9.472895110E-1,-3.317114897E-3,-1.484616250E-1,1.037111282E-1
9.632807220E-1,-3.046597540E-2,-1.360176951E-1,7.029056549E-2
9.792719330E-1,1.006522961E-2,-1.052062958E-1,5.122947693E-2
9.952936610E-1,2.957200259E-2,-4.090844095E-2,1.255474091E-1
1.011284872E0,4.623891786E-2,5.504667759E-3,-6.111431122E-2
1.027276083E0,5.128438585E-3,4.301432520E-2,9.460830688E-2
1.043267294E0,1.264446601E-2,4.936218262E-3,9.233474731E-2
1.059166952E0,1.299599372E-2,-5.587187409E-2,-1.529884338E-2
1.075188681E0,2.551769838E-2,-7.643803954E-2,-8.014678955E-3
1.091149374E0,4.530060291E-2,-4.391461611E-2,4.477119446E-2
1.107110068E0,5.837741867E-2,7.344976068E-3,-2.934074402E-2
1.123101279E0,1.900859177E-2,4.289451241E-2,-4.357147217E-2
1.139092489E0,1.791221090E-2,6.955268979E-2,5.479335785E-2
1.155053183E0,1.845775917E-2,3.707544506E-2,6.459617615E-2
1.171044394E0,2.779198065E-2,-6.572991610E-3,1.222581863E-1
1.187005087E0,1.554842666E-2,-6.411883235E-2,-6.864547729E-3
1.202965780E0,1.127715223E-3,-1.131561548E-1,4.834651947E-2
1.218956991E0,-3.541752696E-3,-9.243075550E-2,1.258850098E-2
1.234978720E0,-3.993519582E-3,-9.601899981E-2,4.146862030E-2
1.250939413E0,9.281745180E-3,-7.366901636E-2,3.442859650E-2
1.266930624E0,2.277433500E-2,-4.443538189E-2,6.569004059E-2
1.282891318E0,3.880431131E-2,-4.705360532E-2,1.041183472E-1
1.298882529E0,2.433750406E-2,-5.516389012E-2,3.718566895E-2
1.314904257E0,1.538616419E-2,-6.272333860E-2,6.183624268E-3
1.330895468E0,-4.918593913E-3,-5.918577313E-2,-2.237987518E-2
1.346856161E0,-3.273300827E-4,-8.157634735E-2,3.047561646E-2
1.362847372E0,1.058269851E-2,-7.170116901E-2,8.090114594E-2
1.378838583E0,2.048225328E-2,-3.301808238E-2,1.456279755E-1
1.394829794E0,5.179321766E-2,7.316499949E-3,-1.479434967E-2
1.410790487E0,2.995348908E-2,2.767172456E-2,-1.512289047E-1
1.426751181E0,-5.933490582E-3,-1.942396164E-3,-1.456832886E-2
1.442742392E0,-2.348312549E-2,-2.586218715E-2,6.705665588E-2
1.458703085E0,-4.878435284E-2,-5.952039361E-2,-1.506681442E-1
1.474663779E0,4.592038319E-2,-3.359049559E-2,1.320734024E-1
1.490654989E0,1.503962576E-1,-8.286318183E-2,2.352113724E-1
1.506615683E0,1.075444072E-1,-1.254234612E-1,-4.017162323E-1
1.522576376E0,-2.507999167E-2,-1.441901028E-1,1.443338394E-1
1.538537070E0,-5.852415413E-2,-1.421771348E-1,6.316471100E-2
1.554558798E0,1.705214754E-2,-8.106085658E-2,-6.599712372E-2
1.570550009E0,6.146430224E-2,2.105113864E-2,4.666423798E-2
1.586510702E0,2.648307942E-2,5.762827396E-2,5.882549286E-2
1.602501913E0,7.151415572E-3,6.144270301E-2,4.707622528E-2
1.618401571E0,-2.317739837E-2,4.688930511E-2,-3.407192230E-2
1.634423300E0,-3.499246389E-2,-1.590684056E-2,-2.176475525E-2
1.650383993E0,6.121266168E-3,-8.280095458E-2,7.676982880E-2
1.666375204E0,1.468362566E-2,-1.274468005E-1,9.384346008E-2
1.682366415E0,3.529858217E-2,-1.388234198E-1,1.012411118E-1
1.698266073E0,3.092213161E-2,-1.416745782E-1,3.252029419E-3
1.714287802E0,1.165088918E-2,-1.241775453E-1,-3.243541718E-2
1.730248495E0,-3.418348031E-3,-1.141822040E-1,1.115322113E-1
1.746209189E0,-1.086088736E-2,-9.773218632E-2,1.620998383E-1
1.762200400E0,1.819596067E-2,-5.744546652E-2,-3.164291382E-2
1.778191611E0,4.950323328E-2,-1.375985146E-2,1.121387482E-1
1.794213339E0,3.519844636E-2,-2.839928865E-2,2.135562897E-2
1.810204550E0,2.018795721E-2,-2.811864018E-2,-1.867170334E-1
1.826195761E0,1.075976528E-2,-9.433871508E-2,2.158670425E-1
1.842156454E0,-9.217178449E-4,-1.174154580E-1,-4.734706879E-2
1.858147665E0,7.921349257E-3,-3.889974952E-2,-8.796119690E-2
1.874169394E0,5.138261616E-2,2.899169922E-4,5.834674835E-2
1.890130087E0,7.219287008E-2,1.876875758E-2,1.065320969E-1
1.906121298E0,2.779384330E-2,-4.899203777E-4,3.253269196E-2
1.922112509E0,2.178299427E-2,-6.135940552E-3,-1.995468140E-2
1.938073202E0,4.827598110E-3,-1.807504892E-2,-5.357742310E-3
1.954064413E0,2.873696852E-3,-8.175623417E-2,6.914234161E-2
1.970025107E0,8.206408471E-3,-1.027104855E-1,1.340513229E-1
1.985985800E0,-4.087406211E-3,-1.333986223E-1,8.630752563E-2
2.001946493E0,7.259026635E-3,-1.036014855E-1,-4.771709442E-2
2.017937704E0,7.438086905E-3,-9.536215663E-2,-9.236335754E-3
2.033867880E0,1.805213653E-2,-1.214165986E-1,8.678817749E-2
2.049859091E0,-8.178096265E-3,-1.274292767E-1,5.105590820E-2
2.065850302E0,-1.899248455E-3,-1.122980714E-1,1.062841415E-1
2.081841513E0,1.683201641E-2,-9.591549635E-2,6.077480316E-2
2.097771689E0,4.954015836E-2,-2.554982901E-2,-1.188659668E-1
2.113793417E0,-8.226698264E-3,1.347696781E-2,-1.618013382E-1
2.129784628E0,-2.168411016E-2,-1.065552235E-2,1.571149826E-1
2.145775839E0,-4.646172747E-4,-3.998094797E-2,2.053470612E-1
2.161736532E0,-1.348932274E-2,-6.431633234E-2,-2.184467316E-1
2.177727743E0,8.294622600E-2,-7.260680199E-3,9.115219116E-3
2.193718954E0,1.026728675E-1,-7.816332579E-2,1.647377014E-2
2.209679648E0,5.730030686E-2,-1.086687446E-1,-2.230482101E-1
2.225640341E0,-3.218016401E-2,-1.387432814E-1,2.751340866E-1
2.241631552E0,-1.002509333E-2,-1.483634710E-1,1.386661530E-1
2.257622763E0,6.940849125E-2,-8.663147688E-2,-5.076313019E-2
2.273613974E0,1.086867228E-1,-1.262462139E-2,-8.694362640E-2
2.289574667E0,5.026812479E-2,2.534162998E-2,-4.147243500E-2
2.305535361E0,-2.333763614E-2,4.014331102E-2,8.796405792E-2
2.321526571E0,-3.331476450E-2,2.324521542E-2,4.738235474E-2
2.337426230E0,-4.522628617E-3,1.645803452E-2,-8.906650543E-2
2.353447958E0,-5.452461541E-3,-4.874861240E-2,-7.460403442E-2
2.369408652E0,8.945870213E-3,-9.245049953E-2,1.075792313E-1
2.385369345E0,7.456969470E-3,-1.333547831E-1,1.819171906E-1
2.401330038E0,3.057838976E-2,-1.619610190E-1,7.884502411E-2
2.417321249E0,4.627307504E-2,-1.459072232E-1,-8.173274994E-2
2.433281943E0,1.452210918E-2,-1.310162544E-1,-7.452297211E-2
2.449242636E0,2.086802619E-3,-1.092580557E-1,1.364374161E-1
2.465203329E0,1.399604417E-2,-6.765013933E-2,1.845006943E-1
2.481164023E0,2.365584858E-2,-3.334438801E-2,1.054039001E-1
2.497155234E0,1.387691591E-3,-3.637856245E-2,-1.049041748E-4
2.513146445E0,5.367382988E-2,-5.572992563E-2,-4.333972931E-2
2.529137655E0,1.570471376E-2,-9.622037411E-2,9.345054626E-3
2.545098349E0,1.049511321E-2,-5.748206377E-2,-1.821689606E-1
2.561059042E0,2.399312146E-2,6.799101830E-3,1.294450760E-1
2.577050253E0,3.623528406E-2,2.983361483E-2,1.633081436E-1
2.593041464E0,4.224336147E-2,1.005637646E-2,1.107339859E-1
2.608971640E0,3.853997216E-2,-1.336705685E-2,1.007461548E-2
2.624932333E0,5.297984183E-2,-1.714891195E-2,-1.192884445E-1
2.640893027E0,4.242330790E-2,-4.107922316E-2,-6.629943848E-3
2.656884237E0,2.484689839E-2,-5.514657497E-2,5.829524994E-2
2.672844931E0,-2.588821575E-2,-1.017171144E-1,1.351175308E-1
2.688866659E0,-3.382637398E-3,-9.666460752E-2,1.351318359E-1
2.704827353E0,1.838115416E-2,-9.966325760E-2,2.004241943E-2
2.720818564E0,-5.799183156E-3,-1.127101779E-1,-1.094369888E-1
2.736809775E0,-1.290690992E-2,-1.036896706E-1,-5.440139771E-2
2.752770468E0,3.844860196E-2,-1.043036580E-1,6.301403046E-2
2.768761679E0,4.863116145E-2,-6.523907185E-2,1.372766495E-1
2.784752890E0,1.748265326E-2,-5.500704050E-2,4.141235352E-2
2.800713583E0,-8.191836998E-3,-4.342520237E-2,-4.493331909E-2
2.816674277E0,-7.793325000E-3,-5.663424730E-2,1.920242310E-1
2.832696005E0,2.114024013E-3,-7.934224606E-2,3.833961487E-2
2.848687216E0,4.839932919E-2,-4.319548607E-2,-2.304372787E-1
2.864678427E0,1.001151353E-1,-5.335074663E-2,4.778423309E-1
2.880669638E0,5.808862671E-2,-6.853839755E-2,-4.231643677E-1
2.896569296E0,-1.399037614E-2,-5.178207159E-2,4.912376404E-3
2.912591025E0,-4.563591629E-2,-8.976095915E-2,1.221313477E-1
2.928582236E0,3.238587454E-2,-1.071324050E-1,2.849102020E-2
2.944542929E0,1.052275896E-1,-4.096689820E-2,-2.469062805E-2
2.960503622E0,9.921694547E-2,6.062376499E-2,-8.745861053E-2
2.976464316E0,2.917116042E-3,8.250129223E-2,2.235889435E-2
2.992486044E0,-7.688712329E-2,5.851158500E-2,1.155099869E-1
3.008446737E0,-5.358207226E-2,2.011317015E-2,5.772113800E-2
3.024437948E0,-2.294714749E-2,-3.999114037E-2,-2.411651611E-2
3.040398642E0,3.715986386E-2,-8.517274261E-2,-4.127883911E-2
3.056389853E0,4.483572766E-2,-1.353205442E-1,5.658435822E-2
3.072381064E0,3.451906890E-2,-1.652256548E-1,1.209793091E-1
3.088372275E0,4.063559696E-3,-1.765433550E-1,1.088380814E-1
3.104332968E0,-4.063891247E-4,-1.453593969E-1,7.033920288E-2
3.120263144E0,1.503894944E-2,-9.500560164E-2,3.165149689E-2
3.136223837E0,3.762491792E-2,-5.165049434E-2,4.804801941E-2
3.152245566E0,3.616089001E-2,-8.244633675E-3,-1.797533035E-1
3.168206259E0,3.165912814E-3,5.608469248E-2,4.502010345E-2
3.184197470E0,4.520840570E-2,4.917925596E-2,1.357450485E-1
3.200188681E0,6.282790005E-2,-1.208090782E-2,5.634689331E-2
3.216179892E0,3.323142231E-2,-1.757118106E-2,-1.286077499E-1
3.232171103E0,2.917469665E-2,2.368134260E-2,-3.777027130E-2
3.248162314E0,4.218667746E-2,3.177243471E-2,7.514953613E-3
3.264153525E0,2.154385671E-2,3.615829349E-2,6.241321564E-2
3.280114218E0,1.713760570E-2,3.477957845E-2,1.053152084E-1
3.296105429E0,2.901566401E-2,1.706013083E-2,4.760360718E-2
3.312066122E0,6.449299864E-3,-2.068710327E-2,-1.491355896E-2
3.328057333E0,-4.438144621E-3,-3.787845373E-2,-5.822849274E-2
3.344048544E0,-2.799094468E-2,-5.782729387E-2,-2.726268768E-2
3.360039755E0,-2.020692825E-2,-5.987793207E-2,4.683399200E-2
3.376030966E0,1.823889650E-2,-8.437463641E-2,4.429340363E-2
3.392022177E0,5.129332468E-2,-6.424167752E-2,7.046413422E-2
3.408013388E0,1.956248283E-2,-5.898016691E-2,6.071281433E-2
3.423974081E0,2.658529766E-2,-5.292302370E-2,5.332088470E-2
3.439934775E0,3.431353718E-2,-3.081977367E-2,2.436923981E-2
3.455925986E0,3.084958531E-2,-3.356222808E-2,-2.848339081E-2
3.471947714E0,1.287306938E-2,-1.289874315E-2,-5.973815918E-2
3.487908407E0,-8.811217733E-3,-5.963087082E-3,-3.590869904E-2
3.503869101E0,6.969074719E-3,-1.886551082E-2,1.219844818E-1
3.519860312E0,3.990299255E-2,-3.956407309E-4,1.218185425E-1
3.535851523E0,3.852939606E-2,1.150837541E-2,-3.639507294E-2
3.551842734E0,2.313841134E-2,3.043539822E-2,-8.681678772E-2
3.567833945E0,-1.035057008E-2,6.127834320E-3,4.476737976E-2
3.583794638E0,-7.218181342E-2,-4.141271114E-3,-3.000965118E-1
3.599785849E0,1.458145794E-3,3.041505814E-3,3.582630157E-1
3.615777060E0,1.124463305E-1,-4.700352252E-2,3.964910507E-1
3.631768271E0,8.131273091E-2,-2.917957306E-2,-4.991598129E-1
3.647728964E0,-1.344117057E-2,-2.779726684E-2,-1.017303467E-1
3.663689657E0,-4.818683863E-2,-9.365296364E-2,1.521568298E-1
3.679680868E0,4.643368721E-2,-1.414950043E-1,1.880683899E-1
3.695641562E0,1.087421626E-1,-1.026707292E-1,1.400403976E-1
3.711602255E0,8.596347272E-2,-9.327113628E-3,-1.392364502E-3
3.727562948E0,4.316587001E-2,6.894026697E-2,-4.941463470E-2
3.743554159E0,-3.935063258E-3,8.206711709E-2,2.952098846E-2
3.759545370E0,-3.736075014E-2,9.404850006E-2,3.425025940E-2
3.775536581E0,-2.853302471E-2,4.848289490E-2,1.024818420E-2
3.791497275E0,1.426288299E-2,3.049649298E-3,-1.854038239E-2
3.807488486E0,1.477617770E-3,-5.379106104E-2,5.655288696E-4
3.823449179E0,-7.639583666E-3,-1.070135236E-1,2.687072754E-2
3.839409872E0,-1.760779135E-2,-1.045958623E-1,6.275939941E-2
3.855401083E0,-6.562350318E-4,-7.851091772E-2,6.512737274E-2
3.871331259E0,2.409367636E-2,-6.038336456E-2,1.345243454E-1
3.887322470E0,5.722413957E-2,-3.917708993E-2,4.110527039E-2
3.903313681E0,3.189705312E-2,-1.909328997E-2,-1.313304901E-1
3.919335409E0,-4.493704066E-3,-1.263429224E-2,2.876310349E-1
3.935326620E0,-2.971808426E-3,3.109589219E-3,-7.397556305E-2
3.951317831E0,9.341594763E-3,-6.840847433E-3,-6.920623779E-2
3.967339560E0,5.372552946E-2,-8.207809180E-3,7.442092896E-2
3.983330771E0,3.592814505E-2,1.095252112E-2,1.932334900E-2
3.999291464E0,2.577004954E-2,2.656288445E-3,-7.887363434E-2
4.015282675E0,4.025157914E-2,6.174139678E-3,1.448249817E-2
4.031243368E0,6.789521314E-3,1.504645683E-2,3.601646423E-2
4.047204062E0,4.663424194E-2,6.942592561E-3,1.445484161E-2
4.063164755E0,2.848971263E-2,-1.289111748E-2,9.655952454E-3
4.079125448E0,2.513480932E-2,-2.484104410E-2,-1.668834686E-2
4.095116659E0,2.923485264E-2,-4.142530635E-2,3.597831726E-2
4.111138388E0,1.443905476E-2,-7.013795525E-2,4.075908661E-2
4.127099081E0,9.158542380E-3,-7.297113538E-2,9.103012085E-2
4.143090292E0,2.305607498E-2,-3.784504533E-2,2.877235413E-2
4.159081503E0,2.018227801E-2,-5.078355223E-2,5.749607086E-2
4.175042196E0,-3.994736820E-3,-4.180906713E-2,1.678943634E-2
4.191002890E0,2.934746072E-2,-4.484066367E-2,4.551506042E-2
4.206963583E0,1.749272458E-2,-2.403067425E-2,5.029869080E-2
4.222924277E0,1.254374161E-2,-2.905616909E-2,-2.631950378E-2
4.238884970E0,2.651900239E-2,-1.962114498E-2,3.832340240E-2
4.254876181E0,3.091093339E-2,8.879853413E-4,3.832244873E-2
4.270836874E0,3.051544540E-2,1.406877209E-2,7.198333740E-3
4.286858603E0,4.446518421E-2,-1.529688947E-2,1.438140869E-2
4.302819296E0,4.394025356E-2,-1.040436793E-3,2.413749695E-3
4.318810507E0,2.678083815E-2,-3.922674805E-2,4.810333252E-3
4.334801718E0,9.925631806E-3,-2.454367839E-2,-7.159233093E-3
4.350762411E0,2.414765209E-2,-1.412511989E-2,1.438999176E-2
4.366753622E0,2.196422406E-2,-2.061143890E-2,5.030536652E-2
4.382744833E0,2.286009304E-2,-1.310556568E-2,6.467247009E-2
4.398705527E0,1.293933578E-2,-1.790200174E-2,2.875995636E-2
4.414666220E0,1.084592193E-3,-4.140561819E-2,-6.700801849E-2
4.430687948E0,-1.406520605E-4,-6.083925813E-2,-2.391338348E-2
4.446648642E0,1.559928991E-3,-8.460164815E-2,1.245269775E-1
4.462639853E0,3.184872866E-2,-5.116733909E-2,1.604471207E-1
4.478631064E0,2.524302900E-2,-9.038206190E-4,-3.826045990E-2
4.494591757E0,1.462815423E-2,8.632365614E-3,-9.571647644E-2
4.510582968E0,9.777343832E-3,-6.797797978E-4,2.878189087E-2
4.526543661E0,-5.054404587E-2,-4.005306214E-2,-1.459913254E-1
4.542504355E0,-1.315053273E-2,-2.996988781E-2,1.676416397E-1
4.558495566E0,1.120582223E-1,-4.990713671E-2,4.238224030E-1
4.574486777E0,1.435517818E-1,-2.797797881E-2,-4.667959213E-1
4.590477987E0,-1.000441331E-2,-5.255138129E-2,-1.459703445E-1
4.606469198E0,-6.706856191E-2,-9.142225981E-2,1.963796616E-1
4.622429892E0,5.777535960E-3,-1.115362197E-1,1.125774384E-1
4.638421103E0,9.474910051E-2,-9.649078548E-2,9.822368622E-2
4.654412314E0,1.031607464E-1,-5.811037496E-3,7.908821106E-2
4.670403525E0,1.965375990E-2,5.459113419E-2,2.882957458E-2
4.686425253E0,-2.494012006E-2,7.576592267E-2,1.687431335E-2
4.702416464E0,-1.299008355E-2,6.259642541E-2,3.124427795E-2
4.718377157E0,-6.423206069E-3,5.473693088E-2,9.695053101E-3
4.734368368E0,2.198955417E-2,-1.538354345E-2,-9.459495544E-3
4.750359579E0,2.827000432E-2,-7.800154388E-2,2.645301819E-2
4.766350790E0,-2.209418640E-2,-1.334129870E-1,2.166652679E-2
4.782342001E0,-1.986003108E-2,-1.522873342E-1,2.645397186E-2
4.798302695E0,-1.543420367E-2,-1.322795600E-1,5.518054962E-2
4.814293905E0,1.318274997E-2,-7.374383509E-2,6.475353241E-2
4.830285116E0,4.223962873E-2,-3.340772539E-2,8.630084991E-2
4.846245810E0,4.147367179E-2,-4.046574235E-3,-1.052255630E-1
4.862206503E0,-1.057767868E-2,9.858887643E-3,9.588813782E-2
4.878197714E0,-1.416801661E-2,-2.460788749E-2,1.078624725E-1
4.894188925E0,5.010422319E-3,-2.807583101E-2,-8.365821838E-2
4.910149618E0,4.195219278E-2,-3.940262645E-2,3.606033325E-2
4.926140829E0,6.647777557E-2,-1.913228258E-2,3.367233276E-2
4.942132040E0,5.500777438E-2,2.655651420E-3,-3.335475922E-2
4.958092734E0,1.687937602E-2,8.077446371E-3,-2.221107483E-3
4.974083945E0,7.444132119E-3,2.860127389E-2,3.848648071E-2
4.990075155E0,2.653104067E-2,-2.497113496E-2,7.368087769E-3
5.006096884E0,4.752935842E-2,3.444232047E-3,4.328250885E-2
5.022088095E0,4.219795018E-2,-8.512478322E-3,2.412986755E-2
5.038018271E0,1.550452039E-2,-2.056444064E-2,7.372856140E-3
5.054009482E0,7.688788697E-3,-5.641719326E-2,3.849697113E-2
5.070031210E0,2.509165555E-3,-9.699143469E-2,5.525684357E-2
5.085991904E0,1.428878121E-2,-7.354086637E-2,3.610610962E-2
5.101952597E0,-9.869974107E-3,-6.480221450E-2,2.174663544E-2
5.117943808E0,4.264649004E-3,-6.473321468E-2,2.414035797E-2
5.133935019E0,-5.583222955E-4,-1.634605601E-2,6.962776184E-2
5.149926230E0,-3.649163991E-4,-4.289304465E-2,-2.135181427E-2
5.165917441E0,2.604378760E-2,-2.666499466E-2,7.441997528E-2
5.181878134E0,3.086965717E-2,-1.496503502E-2,2.012252808E-4
5.197869345E0,2.366136201E-2,-1.339725405E-2,5.527305603E-2
5.213830038E0,2.875727974E-2,-7.448658347E-3,-2.372837067E-2
5.229790732E0,-4.569660872E-3,-1.758432388E-2,-6.966590881E-3
5.245781943E0,5.495842546E-3,-2.462640405E-2,-2.179145813E-3
5.261742636E0,-9.898990393E-4,-2.236200497E-2,4.331111908E-2
5.277733847E0,2.367739752E-2,1.473662257E-2,2.655792236E-2
5.293725058E0,4.610092938E-2,1.796734333E-2,2.417182922E-2
5.309685751E0,1.162531506E-2,-2.642868832E-2,3.136253357E-2
5.325676962E0,1.351525169E-2,-5.614781007E-2,2.897262573E-2
5.341668173E0,-3.049616702E-3,-5.160646886E-2,2.635955811E-3
5.357659384E0,-1.228621602E-2,-5.773627758E-2,-7.398891449E-2
5.373650595E0,-1.100629382E-2,-7.122165710E-2,3.612327576E-2
5.389611288E0,1.618389040E-2,-9.265251458E-2,1.677875519E-1
5.405602499E0,3.881106898E-2,-5.906085670E-2,1.270856857E-1
5.421593710E0,3.555963561E-2,-1.226886734E-2,-9.556865692E-2
5.437554404E0,1.574656367E-2,6.947793067E-3,-8.600711823E-2
5.453545614E0,-2.907772548E-2,-3.732591122E-2,1.246604919E-1
5.469536825E0,-7.404746860E-2,-6.584336609E-2,-1.003942490E-1
5.485528036E0,-2.411389723E-3,-6.065261364E-2,2.558708191E-3
5.501488730E0,1.697519273E-1,-5.209790543E-2,2.778892517E-1
5.517479941E0,1.750674695E-1,-3.370056674E-2,-3.613519669E-1
5.533440634E0,-5.262574553E-2,-4.756520316E-2,3.127861023E-2
5.549401327E0,-7.750906050E-2,-6.634368002E-2,1.557502747E-1
5.565362021E0,1.058557071E-2,-7.704940438E-2,2.407360077E-2
5.581322714E0,1.252380610E-1,-3.972917050E-2,7.677745819E-2
5.597313925E0,9.624831378E-2,8.061867952E-2,5.763435364E-2
5.613213583E0,-1.698280312E-2,1.180416793E-1,-1.656627655E-2
5.629235312E0,-8.248014748E-2,8.570054919E-2,-5.486583710E-2
5.645196005E0,-9.472130239E-2,7.016147673E-2,1.455879211E-2
5.661156698E0,-4.068330675E-2,1.383142918E-2,2.580642700E-3
5.677147909E0,3.077976033E-2,-4.312694073E-2,2.412509918E-2
5.693139120E0,2.190763876E-2,-1.167509779E-1,2.172756195E-2
5.709099814E0,-6.788125727E-3,-1.589247286E-1,2.651119232E-2
5.725091025E0,-9.605757892E-3,-1.665253043E-1,5.522918701E-2
5.741082236E0,1.858337224E-2,-1.447098255E-1,6.957912445E-2
5.757012411E0,2.767213434E-2,-8.748878539E-2,4.802036285E-2
5.773003622E0,5.112443119E-2,-3.800782934E-2,9.829044342E-2
5.788994833E0,3.149050474E-2,-5.387228355E-2,-9.803962708E-2
5.804986044E0,-1.824433729E-2,-4.694177583E-2,1.724948883E-1
5.820946737E0,-8.291513659E-3,-4.809868708E-2,-3.580665588E-2
5.836937948E0,3.486334532E-2,-5.176998675E-2,1.389646530E-1
5.852898642E0,6.134718284E-2,-3.516764939E-2,-6.693553925E-2
5.868889853E0,4.249991849E-2,-3.283473849E-2,-1.076364517E-1
5.884881064E0,3.732406348E-2,-7.264390588E-4,1.389617920E-1
5.900872275E0,4.145339597E-3,1.002291590E-2,-1.665592194E-2
5.916832968E0,-1.078315824E-2,5.048072711E-2,-1.363544464E-1
5.932824179E0,7.682971191E-3,3.100680187E-2,1.270103455E-1
5.948784872E0,4.267364368E-2,3.959006816E-2,2.406406403E-2
5.964745566E0,5.846766010E-2,1.327880472E-2,-5.732631683E-2
5.980736777E0,4.428363591E-2,-4.679153115E-2,1.928997040E-2
5.996727987E0,1.341497898E-2,-1.013705879E-1,1.449871063E-2
6.012719198E0,8.503586985E-3,-7.032214105E-2,1.928710938E-2
6.028649374E0,3.268126165E-3,-6.100488454E-2,9.712219238E-3
6.044640585E0,-1.999984030E-3,-6.079126894E-2,1.210498810E-2
6.060601279E0,-9.581124410E-3,-4.590352997E-2,6.238079071E-2
6.076561972E0,1.697752997E-2,-6.760232151E-2,1.102657318E-1
6.092522665E0,1.276007667E-2,-8.269698918E-2,7.674980164E-2
