"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.651481012E0,-3.028899431E-3,6.275427341E-2,3.831958771E-2
1.667441706E0,-5.022245646E-2,6.433412433E-2,-4.772281647E-2
1.683402399E0,1.186102629E-2,5.538326502E-2,-9.296703339E-2
1.699302057E0,-3.977906704E-2,1.019943655E-1,-4.241085052E-2
1.715354303E0,-4.726845026E-2,1.050218642E-1,3.215026855E-2
1.731345514E0,-4.419699311E-2,9.202292562E-2,8.278274536E-2
1.747306208E0,-1.807311177E-2,1.259630919E-1,8.553886414E-2
1.763266901E0,2.186709642E-2,9.563690424E-2,1.413536072E-2
1.779258112E0,-1.300737262E-2,8.759421110E-2,-3.586578369E-2
1.795249323E0,2.054899931E-2,9.701257944E-2,-4.634857178E-3
1.811210016E0,-3.279095888E-2,9.197035432E-2,4.572677612E-2
1.827170710E0,5.020678043E-3,4.705506563E-2,9.605979919E-2
1.843131403E0,1.541247964E-2,5.582818389E-2,1.416168213E-1
1.859061579E0,-7.913082838E-3,2.308517694E-2,7.956314087E-2
1.875113825E0,6.151106954E-2,7.308593392E-2,5.658149719E-3
1.891105036E0,1.724120975E-2,1.081526279E-1,-1.040706635E-1
1.907065729E0,1.073598862E-2,9.209915996E-2,-1.227941513E-1
1.923026422E0,-5.324015021E-2,1.491356194E-1,-1.031560898E-1
1.939017633E0,-3.012815118E-2,2.144910991E-1,-7.624053955E-2
1.954978327E0,-6.979966164E-2,1.807599366E-1,-6.127738953E-2
1.970939020E0,-1.555532217E-2,1.471792758E-1,-1.756954193E-2
1.986899713E0,-5.029207468E-2,1.307602823E-1,9.063816071E-2
2.002890924E0,-1.957300305E-2,1.683983803E-1,2.322311401E-1
2.018790583E0,-3.294736147E-2,1.068044603E-1,2.803535461E-1
2.034812311E0,4.243534803E-2,1.216569245E-1,2.158756256E-1
2.050834040E0,1.838430762E-2,8.973637223E-2,-3.270244598E-2
2.066794733E0,-2.045094967E-3,6.862097979E-2,-2.211837769E-1
2.082785944E0,-2.452251315E-2,4.299181700E-2,-1.703729630E-1
2.098746637E0,-6.767418981E-2,6.385666132E-2,5.016326904E-2
2.114737848E0,-8.067736030E-2,1.032748818E-1,8.870887756E-2
2.130698542E0,-3.475892544E-2,1.258744001E-1,1.608638763E-1
2.146659235E0,3.223088384E-2,1.274448037E-1,1.535987854E-2
2.162619928E0,-1.070350409E-2,1.321544051E-1,-1.990318298E-2
2.178550104E0,2.070954442E-2,1.079600453E-1,-6.952667236E-2
2.194602350E0,3.262439370E-2,1.059466004E-1,-3.088378906E-2
2.210593561E0,-3.602129221E-2,1.336026788E-1,9.836578369E-2
2.226554254E0,-7.146865129E-3,1.315019131E-1,1.245565414E-1
2.242514948E0,-5.460679531E-3,1.318062544E-1,1.243724823E-1
2.258536676E0,1.296329498E-2,6.016194820E-2,5.715560913E-2
2.274527887E0,-4.966288805E-3,3.060519695E-2,2.815055847E-2
2.290458063E0,4.258880019E-2,5.643540621E-2,1.820945740E-2
2.306449274E0,-3.860834241E-2,4.029470682E-2,1.278209686E-2
2.322409967E0,-4.775911570E-3,5.833721161E-2,6.227302551E-2
2.338309626E0,-4.740977287E-2,9.876960516E-2,1.356830597E-1
2.354331354E0,-2.781143785E-2,1.004040837E-1,1.157598495E-1
2.370353083E0,-4.794973135E-2,1.035992503E-1,1.101932526E-1
2.386313776E0,-1.276716590E-2,1.089014113E-1,4.253482819E-2
2.402274469E0,8.695200086E-2,1.094611585E-1,-5.373859406E-2
2.418326715E0,-2.404916286E-2,1.145355701E-1,-1.595697403E-1
2.434287409E0,3.887924552E-2,1.408059001E-1,-1.054496765E-1
2.450217585E0,-4.177284241E-2,8.791467547E-2,-7.676124573E-3
2.466208795E0,-2.950906754E-2,1.052800417E-1,-2.508735657E-2
2.482200006E0,-4.253822565E-2,1.008102894E-1,-2.077579498E-2
2.498130182E0,2.127864957E-2,8.076393604E-2,-1.121616364E-1
2.514151911E0,-1.893424988E-2,7.295474410E-2,-2.871990204E-2
2.530173639E0,-3.667473793E-4,1.250256002E-1,-7.450294495E-2
2.546134333E0,5.797177553E-3,1.338103414E-1,-2.930736542E-2
2.562125544E0,-2.125516534E-2,1.142497361E-1,2.086830139E-2
2.578086237E0,3.775379062E-2,9.278589487E-2,2.314662933E-2
2.594046930E0,-2.280670404E-2,3.594240546E-2,4.687500000E-2
2.610007624E0,1.694828272E-3,7.001641393E-2,7.067298889E-2
2.625968317E0,-4.578518867E-2,7.328343391E-2,1.207180023E-1
2.641929010E0,-1.952326298E-2,7.826155424E-2,1.394729614E-1
2.657859186E0,1.052060723E-2,8.642414212E-2,8.385658264E-2
2.673850397E0,1.865163445E-2,7.494285703E-2,3.773403168E-2
2.689841608E0,6.510096788E-2,8.653748035E-2,1.081562042E-2
2.705802301E0,3.443482518E-2,7.864233851E-2,-1.625061035E-3
2.721762995E0,4.344803095E-2,3.795462847E-2,-1.161289215E-2
2.737754206E0,-2.382582426E-2,1.327981055E-2,-5.512619019E-2
2.753714899E0,2.889722586E-2,3.559009731E-2,5.688762665E-2
2.769645075E0,-1.868143678E-2,3.409177065E-2,7.801055908E-2
2.785666803E0,-4.243692756E-2,6.212672591E-2,3.454208374E-2
2.801627497E0,-4.651534557E-2,4.195480049E-2,-1.616287231E-2
2.817557672E0,-6.637349725E-2,3.167188168E-2,4.915237427E-3
2.833579401E0,-5.044117570E-2,4.877030849E-3,-2.656936646E-2
2.849570612E0,-1.967021823E-2,4.412572086E-2,-2.868652344E-3
2.865531305E0,-1.749044657E-2,6.623124331E-2,-1.744079590E-2
2.881522516E0,3.976604342E-2,7.783266902E-2,-5.592250824E-2
2.897544245E0,1.450005174E-2,2.988435328E-2,-1.326417923E-1
2.913504938E0,-1.244577765E-2,-3.868132830E-3,1.093864441E-2
2.929435114E0,-6.672620773E-3,-7.229510695E-3,8.995723724E-2
2.945395807E0,-6.454902887E-2,-1.867309213E-3,1.139907837E-1
2.961387018E0,-3.872194886E-2,-3.512177616E-3,1.643953323E-1
2.977317194E0,-5.830937624E-2,-1.175060682E-2,7.107639313E-2
2.993338922E0,-5.055218935E-2,-2.974037826E-2,7.338333130E-2
3.009330133E0,-2.531549335E-2,1.203263365E-2,-9.737014771E-4
3.025290827E0,-1.433527470E-2,3.253373131E-2,6.586647034E-2
3.041251520E0,-3.445267677E-3,4.177251458E-2,1.948966980E-1
3.057273249E0,1.723170280E-4,1.599664241E-2,2.139167786E-1
3.073233942E0,-2.375394106E-2,2.102395892E-2,1.229562759E-1
3.089194635E0,3.690749407E-2,1.706238091E-2,5.357933044E-2
3.105155329E0,5.405262113E-2,3.316139430E-2,-7.334327698E-2
3.121146540E0,2.834931016E-2,6.833852828E-2,-1.165904999E-1
3.137107233E0,4.703634977E-2,2.692884952E-2,-2.582263947E-2
3.153098444E0,3.680402040E-2,6.111096591E-2,3.867626190E-2
3.169089655E0,1.297926903E-2,4.026548564E-2,6.024551392E-2
3.185019831E0,2.480110526E-2,4.577115178E-2,6.517601013E-2
3.201011042E0,1.208922267E-2,4.320058227E-2,9.884357452E-2
3.217063288E0,5.359429121E-2,6.760688126E-2,4.158115387E-2
3.233023981E0,4.312187433E-3,6.423351169E-2,-4.201602936E-2
3.248984674E0,5.683463812E-2,7.182599604E-2,3.229808807E-2
3.264945368E0,2.566269040E-2,7.226324081E-2,-1.163482666E-3
3.280936579E0,-1.985180378E-2,5.331206322E-2,-1.231107712E-1
3.296836237E0,-2.918422222E-2,4.796537757E-2,-7.484626770E-2
3.312888483E0,-7.749623060E-2,1.497715712E-3,4.784965515E-2
3.328879694E0,-2.478632331E-2,4.020249844E-2,4.133701324E-2
3.344840387E0,-1.792278886E-2,3.615280986E-2,4.194831848E-2
3.360801081E0,5.021482706E-3,3.669884801E-2,-4.123878479E-2
3.376822809E0,-8.151441813E-3,8.407735825E-2,4.862785339E-3
3.392814020E0,-3.176879883E-2,5.960237980E-2,2.463054657E-2
3.408805231E0,-5.091995001E-2,5.403605103E-2,4.207801819E-2
3.424765924E0,-3.994542360E-2,4.721927643E-2,6.421566010E-2
3.440726618E0,-2.743035555E-2,7.074582577E-2,7.919311523E-2
3.456717829E0,-1.746338606E-2,3.800699115E-2,1.990318298E-2
3.472678522E0,-9.416103363E-3,1.827073097E-2,-3.938007355E-2
3.488669733E0,1.178023219E-2,3.932958841E-2,-5.546474457E-2
3.504660944E0,4.022642970E-2,7.821792364E-2,3.159999847E-2
3.520621637E0,7.842034101E-3,6.720426679E-2,4.227161407E-2
3.536582331E0,2.941355109E-2,5.027633905E-2,1.344261169E-1
3.552543024E0,-1.950028539E-2,1.839995384E-3,1.427774429E-1
3.568503717E0,-2.212038636E-2,6.897151470E-3,1.199779510E-1
3.584464411E0,2.036198974E-2,3.420799971E-2,5.168151855E-2
3.600425104E0,5.027472973E-3,4.585301876E-2,2.395534515E-2
3.616324762E0,4.102867842E-2,8.112728596E-2,1.056194305E-2
3.632377008E0,1.008388400E-2,2.470672131E-2,1.939773560E-3
3.648368219E0,-3.331544995E-2,2.887117863E-2,-4.485988617E-2
3.664389948E0,-3.143146634E-2,4.201483727E-2,6.890010834E-2
3.680350641E0,7.475823164E-3,4.239344597E-2,1.059827805E-1
3.696311335E0,-1.669254899E-2,3.468734026E-2,1.261138916E-1
3.712272028E0,1.047638059E-2,-2.449572086E-3,4.791069031E-2
3.728202204E0,2.292406559E-2,-2.695399523E-2,-5.183315277E-2
3.744162897E0,-8.363229036E-2,6.211936474E-3,-1.738834381E-2
3.760123590E0,-6.136387587E-2,3.520548344E-2,-9.164810181E-3
3.776084284E0,-3.270763159E-2,5.645215511E-2,3.252601624E-2
3.792106012E0,-1.024842262E-3,6.764197350E-2,1.668453217E-2
3.808097223E0,3.788532317E-2,1.035793424E-1,3.437614441E-2
3.824027399E0,9.360015392E-4,9.913188219E-2,8.969306946E-3
3.840018610E0,3.015799820E-2,9.239107370E-2,5.539035797E-2
3.856040338E0,4.321187735E-3,4.964351654E-3,-4.402923584E-2
3.872001032E0,-5.092456937E-2,-7.526767254E-2,5.331993103E-3
3.887961725E0,-5.230316520E-2,-6.153422594E-2,7.417583466E-2
3.903922419E0,-2.386084199E-2,1.517981291E-2,1.957597733E-1
3.919913629E0,-1.605838537E-2,2.847617865E-2,1.400623322E-1
3.935843805E0,1.809445024E-2,2.622008324E-2,9.133052826E-2
3.951865534E0,4.595752060E-2,3.550946712E-2,8.790397644E-2
3.967887262E0,4.315435886E-3,5.760133266E-3,1.733493805E-2
3.983847956E0,-2.994847298E-2,-7.560729980E-3,9.048843384E-2
3.999839167E0,5.509704351E-3,3.354525566E-2,4.402637482E-2
4.015799860E0,-5.870342255E-3,5.083858967E-2,1.659202576E-2
4.031760553E0,3.044757247E-2,8.126753569E-2,-2.053451538E-2
4.047721247E0,7.433056831E-3,3.239071369E-2,1.164340973E-2
4.063681940E0,3.516082466E-2,2.836048603E-2,3.408622742E-2
4.079642633E0,2.102251351E-2,6.145441532E-2,4.920864105E-2
4.095572809E0,1.361966133E-5,3.800487518E-2,-2.907085419E-2
4.111594538E0,2.489668131E-2,5.280232430E-2,-4.019260406E-2
4.127585749E0,-2.727805078E-2,4.627645016E-2,-2.703285217E-2
4.143546442E0,1.099763811E-2,7.694959641E-2,4.133605957E-2
4.159507135E0,-5.809739232E-3,6.140971184E-2,3.775405884E-2
4.175528864E0,2.037677169E-2,4.257357121E-2,2.923583984E-2
4.191520075E0,9.725525975E-3,6.148374081E-2,5.176830292E-2
4.207480768E0,-5.576491356E-3,4.124915600E-2,9.627342224E-3
4.223441461E0,-1.552845538E-2,2.867281437E-2,8.014488220E-2
4.239402155E0,-1.956708729E-2,2.886688709E-2,2.868461609E-2
4.255332331E0,-2.725991607E-2,5.808103085E-2,5.380153656E-2
4.271354059E0,2.711662650E-2,7.486951351E-2,6.205368042E-2
4.287345270E0,-3.273870051E-2,3.346407413E-2,6.785106659E-2
4.303305963E0,-3.210455179E-3,1.122486591E-2,5.931186676E-2
4.319266657E0,-1.677915454E-2,2.016007900E-2,1.513423920E-1
4.335288385E0,5.223703384E-2,6.579792500E-2,3.012561798E-2
4.351249079E0,4.409819841E-2,2.944564819E-2,2.204895020E-3
4.367179254E0,3.817287087E-2,1.131796837E-2,7.933616638E-3
4.383200983E0,1.770809293E-3,3.223311901E-2,5.921554565E-2
4.399192194E0,-5.994151533E-2,1.262104511E-2,1.225223541E-1
4.415122370E0,-3.226041794E-2,3.455948830E-2,3.726959229E-2
4.431174616E0,-3.875792027E-5,7.466268539E-2,8.387851715E-2
4.447165827E0,4.753591120E-2,7.248806953E-2,-1.985549927E-3
4.463126520E0,2.205432951E-2,7.092034817E-2,5.888938904E-3
4.479087213E0,1.709462702E-2,7.486975193E-2,1.558303833E-3
4.495108942E0,-2.333875000E-2,8.171629906E-2,1.885128021E-2
4.511100153E0,-1.307570934E-2,5.293953419E-2,4.577064514E-2
4.527060846E0,4.432171583E-3,3.849589825E-2,3.198719025E-2
4.543021540E0,-2.238953114E-2,2.942562103E-3,1.526832581E-3
4.558982233E0,2.256873250E-2,5.047488213E-2,4.316520691E-2
4.574973444E0,-5.932205915E-2,7.592368126E-2,6.111335754E-2
4.590934137E0,-5.038976669E-3,1.289780140E-1,7.651996613E-2
4.606925348E0,-2.387423813E-2,7.015025616E-2,1.033210754E-1
4.622886042E0,4.035113752E-2,7.973337173E-2,6.293296814E-2
4.638877252E0,-1.338775456E-2,3.469932079E-2,1.541137695E-2
4.654837946E0,-2.685603499E-2,-6.305813789E-3,6.626510620E-2
4.670798639E0,7.202312350E-3,-9.289622307E-3,1.126117706E-1
4.686759333E0,-2.446450293E-2,-2.771055698E-2,8.875656128E-2
4.702720026E0,-1.514354348E-2,3.870952129E-2,9.824657440E-2
4.718680719E0,-1.301713288E-2,6.578207016E-2,5.459499359E-2
4.734580377E0,5.464147031E-2,1.191095114E-1,5.128479004E-2
4.750602106E0,3.866052628E-2,1.225746870E-1,-5.044460297E-2
4.766623835E0,2.519819140E-2,1.049774885E-1,-8.766174316E-3
4.782584528E0,-3.994762897E-2,1.336578131E-1,4.047393799E-3
4.798545221E0,-3.612391651E-2,9.671735764E-2,-6.748771667E-2
4.814566950E0,1.292105019E-2,8.415269852E-2,1.807975769E-2
4.830527643E0,-2.908267081E-2,8.242690563E-2,2.607440948E-2
4.846457819E0,-6.523923576E-2,6.903481483E-2,1.549224854E-1
4.862449030E0,-4.784578085E-2,8.062779903E-2,1.804199219E-1
4.878440241E0,-4.221335053E-2,6.809353828E-2,1.316328049E-1
4.894370417E0,-3.807044029E-2,4.431390762E-2,1.498918533E-1
4.910422663E0,3.654599190E-3,5.668854713E-2,1.130504608E-1
4.926413874E0,-2.181987464E-2,7.763171196E-2,-5.315780640E-3
4.942374567E0,4.077215493E-2,9.730911255E-2,8.206081390E-2
4.958335260E0,7.872103155E-2,1.002078056E-1,7.342243195E-2
4.974356989E0,-9.285697341E-2,3.324270248E-2,1.186180115E-2
4.990317682E0,1.185110211E-2,5.152058601E-2,1.971435547E-2
5.006247858E0,-3.529036045E-2,3.215432167E-2,-1.081466675E-3
5.022239069E0,-3.680580854E-2,6.458508968E-2,8.356285095E-2
5.038230280E0,-3.799118102E-2,5.846607685E-2,3.163146973E-2
5.054129938E0,2.173870802E-3,1.051052809E-1,1.350021362E-1
5.070151667E0,-6.797075272E-3,1.108245850E-1,3.951549530E-2
5.086173395E0,4.489678144E-2,1.367785335E-1,-1.765918732E-2
5.102195124E0,4.823416471E-2,1.050445437E-1,1.619911194E-2
5.118155817E0,6.503988802E-2,1.326131821E-1,5.720710754E-2
5.134116510E0,4.649361968E-2,1.149219275E-1,-9.690284729E-3
5.150107721E0,-3.181287646E-2,1.187414527E-1,4.815101624E-3
5.166068415E0,-4.718099535E-2,8.706539869E-2,-4.737472534E-2
5.182059626E0,-4.176349938E-2,7.586526871E-2,1.090602875E-1
5.198020319E0,-7.812476158E-2,1.011080146E-1,9.556198120E-2
5.214042047E0,-4.123181105E-3,8.154606819E-2,6.756973267E-2
5.230033258E0,1.347371936E-2,8.511149883E-2,8.431434631E-3
5.245993952E0,-3.291881084E-2,8.213692904E-2,-3.252029419E-4
5.261954645E0,4.766434431E-2,1.131350398E-1,-2.072429657E-2
5.277915338E0,-2.458532155E-2,1.305409670E-1,3.340053558E-2
5.293845514E0,-5.595631897E-2,1.565976739E-1,7.090759277E-2
5.309867243E0,-8.982911706E-3,1.197297573E-1,9.877681732E-2
5.325858454E0,-1.941424608E-2,9.093856812E-2,3.795146942E-2
5.341819147E0,-1.796546578E-2,1.147455573E-1,-1.568698883E-2
5.357810358E0,1.255780458E-3,1.497437358E-1,3.838920593E-2
5.373771051E0,-3.245039284E-2,1.311560869E-1,9.738349915E-2
5.389731745E0,-1.248300076E-2,1.463873982E-1,2.016878128E-1
5.405692438E0,-1.821599901E-2,1.586630344E-1,1.980085373E-1
5.421653131E0,1.970042288E-2,1.122511625E-1,4.805469513E-2
5.437613825E0,-1.537039876E-2,5.853676796E-2,-8.638381958E-3
5.453544001E0,-1.979783177E-3,9.853076935E-2,-1.017475128E-2
5.469565729E0,-4.510638118E-2,1.183518171E-1,-4.980373383E-2
5.485587458E0,-4.832714796E-3,1.344277859E-1,-6.538295746E-2
5.501517633E0,-1.091495156E-3,1.654322147E-1,1.894760132E-2
5.517508844E0,2.428863943E-2,1.915007532E-1,3.986740112E-2
5.533500055E0,3.239165246E-2,1.612687111E-1,2.183437347E-2
5.549491266E0,1.400324702E-2,1.688237488E-1,3.254127502E-2
5.565451960E0,-2.261540294E-2,1.396726072E-1,7.918548584E-2
5.581412653E0,1.364742219E-2,1.487405300E-1,8.028316498E-2
5.597373346E0,7.515653968E-3,1.797567606E-1,4.305076599E-2
5.613303522E0,-3.530596197E-2,1.389511824E-1,-1.083278656E-2
5.629325251E0,-2.045552433E-2,1.269578636E-1,3.602600098E-2
5.645346979E0,-4.461075366E-2,1.155300140E-1,-2.468681335E-2
5.661277155E0,-3.608086705E-2,1.250218153E-1,1.301755905E-1
5.677298883E0,-9.770333767E-3,1.408791393E-1,1.605148315E-1
5.693259577E0,3.986905515E-2,1.427766830E-1,1.906709671E-1
5.709220270E0,-2.699366212E-2,1.695035398E-1,1.464262009E-1
5.725180963E0,3.611521423E-2,1.690533757E-1,1.599311829E-2
5.741141657E0,-9.555163980E-2,1.446915567E-1,-3.047275543E-2
5.757071833E0,2.408535779E-2,1.686233431E-1,-7.440471649E-2
5.773032526E0,-2.702693641E-2,1.161430478E-1,-1.062173843E-1
5.789054254E0,-1.368726790E-2,1.394571662E-1,2.727413177E-2
5.805075983E0,-5.806596577E-2,1.278463304E-1,-3.302955627E-2
5.821036676E0,-6.944628060E-2,1.317238212E-1,-9.082031250E-2
5.837027887E0,-3.103151917E-2,1.261079460E-1,-6.469058990E-2
5.852988581E0,-4.524630308E-2,1.706550717E-1,1.219158173E-1
5.868949274E0,-2.751757205E-2,1.949392557E-1,1.169395447E-2
5.884909967E0,-6.306101382E-2,1.435515583E-1,5.717658997E-2
5.900870661E0,-2.787226439E-2,1.554663181E-1,1.415252686E-2
5.916800836E0,-8.657231927E-2,1.494816244E-1,2.867698669E-2
5.932761530E0,-1.893323660E-2,1.692335606E-1,2.523422241E-3
5.948752741E0,-7.286086679E-2,1.313715279E-1,1.055860519E-1
5.964743952E0,2.816964686E-2,2.042362690E-1,1.655263901E-1
5.980704645E0,1.723486185E-2,1.958857179E-1,1.417093277E-1
5.996634821E0,3.630372882E-2,1.901543438E-1,1.036167145E-1
6.012656549E0,-4.694439471E-2,1.338037550E-1,-5.400180817E-2
6.028617243E0,4.310914874E-2,1.156805456E-1,-1.204700470E-1
6.044547419E0,1.291108131E-2,1.282387376E-1,-3.852462769E-2
6.060538629E0,-5.051743984E-2,1.464654356E-1,4.574966431E-2
6.076468805E0,-2.554890513E-2,1.483691037E-1,-6.474494934E-3
6.092429499E0,3.372146189E-2,2.177831829E-1,1.472110748E-1
6.108420710E0,1.561838388E-2,2.306283712E-1,1.118555069E-1
6.124411920E0,-1.695388556E-2,1.908379793E-1,6.480598450E-2
6.140372614E0,5.444392562E-3,1.715622842E-1,-3.565788269E-3
